NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
BFG,51 to 200 Employees,"Bluffton, SC",Advertising & Marketing,3.1,3.0,2.8,2.8,2.6,3.1,2.9,See All 132 Reviews,"BFG is a fiercely independent creative agency that transforms consumer insights into seamless storytelling to build national and global brands.

Founded in 1995, BFG’s team of 200+ shares a unique culture that thrives among its headquarters in Hilton Head, SC, and major hubs in New York and Atlanta.

As a big city agency by the beach, we are a rare find. And we wouldn’t have it any other way.",N/A
Crispin Porter,51 to 200 Employees,"Miami, FL",Advertising & Marketing,3.1,4.2,3.1,2.8,2.8,3.4,3.1,See All 276 Reviews,"Creativity plus a full-service ad agency equals Crispin Porter + Bogusky. The agency provides media planning and buying, research, and creative services plus production for print and broadcast. Its work (known for its eccentricity) has included the Truth campaign (youth smoking prevention) for the American Legacy Foundation, Coca-Cola's Coke Zero product, and the playfully assertive monarchial mascot from Burger King. Crispin Porter has offices in Boulder, Colorado; Gothenburg, Sweden; Los Angeles; Miami; Toronto; and London. Marketing and advertising conglomerate MDC Partners owns the agency.",N/A
Womply,51 to 200 Employees,"San Francisco, CA",Enterprise Software & Network Solutions,3.1,3.0,3.3,3.6,3.1,3.4,3.1,See All 240 Reviews,"Our mission is to help local businesses thrive in a digital world. Founded in 2011, Womply is a local commerce platform that provides apps, APIs, marketing, and financial tools to make local commerce happen for over 500,000 American businesses and their customers. All of Womply’s products and services are powered by the Womply Commerce Graph, a proprietary data asset that offers the most complete view of local commerce.

We’re a fanatically values-based company with $50 million raised to accelerate our growth. Womply is a remote-first company with one physical office in Lehi, Utah. We’re always looking for top talent in product, engineering, DevOps, design, data science, sales, marketing, business development, account management, and more. If you want to make a big impact, let’s talk. Learn more at www.womply.com/careers.",N/A
LendUp,51 to 200 Employees,"Oakland, CA",Lending,3.1,N/A,3.2,3.7,2.8,3.2,2.8,See All 96 Reviews,"We are a data- and tech-driven company. We’re building technology and the most innovative credit models in the world, which let us extend credit as aggressively as possible and break Americans out of vicious debt cycles.


Our team is a diverse group -- from banks, tech, nonprofits, former consumer advocates, regulators and academics -- and all play an important role in advancing our mission. We are backed by investors like Y-Combinator, Kleiner Perkins, Andresseen Horowitz, Google Ventures, Yuri Milner’s Startfund, Data Collective, Thomvest Ventures and many others.",N/A
Netsertive,51 to 200 Employees,"Morrisville, NC",Advertising & Marketing,3.1,N/A,3.5,3.8,2.9,2.8,3.0,See All 114 Reviews,"Netsertive, an award-winning technology company based in the Research Triangle Region near Raleigh, North Carolina, enables businesses and brands to take the lead in driving local sales opportunities by unleashing the full potential of local digital marketing and channel marketing technology.",N/A
"ClearSlide
Acquired by Corel",51 to 200 Employees,"San Francisco, CA",Computer Hardware & Software,3.1,N/A,3.1,3.4,2.9,3.2,3.0,See All 169 Reviews,"ClearSlide transforms the way that sales and marketing engages customers on the phone, through e-mail, and in person. ClearSlide provides an easy-to-use, unified solution, to give organizations of any size valuable and predictive modern selling insights. With ClearSlide more salespeople exceed targets, sales managers gain better insights and efficiency, and marketing becomes a true partner to sales.

Headquartered in San Francisco, California, ClearSlide serves thousands of customers, including Rackspace, The Wall Street Journal, LinkedIn and CA Technologies.",N/A
Equilar,51 to 200 Employees,"Redwood City, CA",Research & Development,3.1,5.0,3.0,3.1,2.9,2.6,3.3,See All 133 Reviews,"Equilar is dedicated to the idea that better leaders make better companies. We help leaders and companies improve by providing information and tools that strengthen corporate governance, enable broader and deeper board searches and build bridges between people at the top. Recently we introduced tools to help leverage personal networks for sales and business development efforts.

Based in Redwood City, California, Equilar’s award-winning suite of products is the first choice of companies seeking corporate governance and executive networking solutions. Equilar’s clients include leading human-capital consulting firms, over 1,000 publicly traded corporations (including 70% of the Fortune 500), law firms, private-equity investors, search firms executive associations and individual executives. These clients all trust Equilar to provide insight into the top leadership of corporate America.

Equilar’s work is featured regularly in The New York Times and The Wall Street Journal, on CNBC, and in other leading media outlets.","Mission: Equilar offers data-driven solutions for board recruiting, executive compensation, shareholder engagement and business development that bring together business leaders, institutional investors and advisors to drive exceptional results while ensuring sound corporate governance. We are committed to delivering quality solutions through the use of advanced technology and a consistent focus on expertise & service."
ThirdLove,51 to 200 Employees,"San Francisco, CA",Other Retail Stores,3.1,3.6,3.0,3.0,3.0,2.8,3.0,See All 146 Reviews,"Starting from humble beginnings in our founders' living room, ThirdLove® has grown to become one of the fastest growing brands in the US. We are empowering women to feel comfortable and confident in their everyday lives by making bras that fit perfectly, feel incredible, and look stellar.

We’re backed by a long list of Tier 1 investors and angels who share our passion for disrupting a $100 billion global market. We’re one of the fastest growing consumer brands in the country because women love our products and share our enthusiasm for building a brand for every body.

Our culture is collaborative, fast-paced, and data-driven, with a strong focus on designing beautiful products and creating a seamless user experience. Instead of using standard industry body types, we developed proprietary half-cup sizes based on real women’s measurements and created a Fit Finder® Quiz that removes the hassle of finding the best size. To date, over 17 million women have taken our Fit Finder® Quiz.","Mission: Bras and underwear for every body. #ToEachHerOwn

We are positive, responsible, adaptive and curious, driven by the following five core values, to always put our customers first.

- Every Day is a New Day. Learn from the past but keep moving forward. Stay positive and optimistic.

- Make it Happen. Be proactive. Be thoughtful about the how.

- Defy Conventions. Question the status quo. Ask why. Be nimble and embrace change.

- We're Stronger Together. Give your full attention, share information, and help others learn and develop.

- Put Customers First. Listen to, respect, and delight customers. Make every interaction count."
Modsy,51 to 200 Employees,"San Francisco, CA",Internet,3.1,4.2,3.4,3.3,3.0,2.8,3.0,See All 190 Reviews,"Modsy is a leading online interior design service that delivers highly realistic 3D designs of your exact room filled with shoppable pieces of furniture from top brands as well as Modsy’s product line Ravine Home. Customers can virtually “try on” products and designs before they buy.

At a breakthrough price point, Modsy provides visualization and design services that were once inaccessible to the masses and made it a no brainer purchase for any consumer on the furniture market. Modsy offers unlimited revisions to your designs through its groundbreaking tools or by working directly with Modsy Designers. After finalizing a design, Modsy makes the check out process easy and gives customers exclusive discounts on their cart that quickly pay back the initial design fee. Modsy’s name even comes from a combination of “modern design” and “easy”!",N/A
Civis Analytics,51 to 200 Employees,"Chicago, IL",Enterprise Software & Network Solutions,3.1,3.1,3.6,3.9,2.4,2.9,3.4,See All 55 Reviews,"What we do:

Civis Analytics helps leading businesses, nonprofits, and government agencies use data to identify, attract, and engage customers, constituents, and citizens. With a blend of proprietary data, technology and advisory services, and an interdisciplinary team of data scientists, developers, and survey science experts, Civis helps organizations stop guessing and start using statistical proof to guide decisions. Learn more about Civis at www.civisanalytics.com.

Who we are:

At Civis, we have opportunities for applicants who are newcomers, seasoned professionals, and anywhere in between. Our teams are energized by complex challenges and value diversity of thought. Opportunities to stand out and inspire happen daily and we trust and encourage you to act on your ideas – no matter how big they are. We offer you the tools and community you need to do your best work. Each of us is committed to holding ourselves accountable for results, challenging the status quo and finding new ways to grow our company and each other.",N/A
Healthcare Management Systems,51 to 200 Employees,"Chula Vista, CA",Computer Hardware & Software,3.0,2.3,2.6,3.1,2.6,2.9,2.9,See All 41 Reviews,"Healthcare Management Systems (HMS) keeps community hospitals technologically healthy. The company's information management software is used by more than 650 community hospitals across the US. Its IBM-based clinical and financial management programs are also used by behavioral health care organizations, rehabilitation facilities, and long-term acute care hospitals. The company offers wireless, electronic forms, and other technologies designed to make doctors' jobs easier; software for managing ancillary services such as blood banks, laboratories, and pharmacies; and software for practice management, home health, and long-term care providers. HMS was founded in 1984.",N/A
Havenly,51 to 200 Employees,"Denver, CO","Health, Beauty, & Fitness",3.0,2.4,3.0,2.8,3.1,2.4,2.9,See All 207 Reviews,N/A,N/A
SkillPath,51 to 200 Employees,"Mission, KS",Consulting,3.0,4.0,3.2,3.7,3.1,3.5,2.5,See All 126 Reviews,"A leader in the learning and development industry, SkillPath provides businesses worldwide with strategic and innovative training solutions. We lead more than 16,000 training sessions each year and have enriched the personal and professional lives of 10 million individuals worldwide. A 501c3 nonprofit organization, SkillPath helps fund scholarships for students at Graceland University.

SkillPath provides training to:
• 997 of the Fortune 1000
• 15 departments of the federal government
• Four branches of the U.S. military, including 226 military bases
• All four major sports leagues – the NFL, NBA, MLB and NHL",N/A
"VSA Partners, LLC",51 to 200 Employees,"Chicago, IL",Advertising & Marketing,3.0,1.2,2.7,3.1,2.4,3.3,2.8,See All 129 Reviews,"VSA Partners is a modern creative agency. We design beautiful solutions. While our roots are in design, we believe the power of design thinking can lead to spectacular answers in a variety of forms–from a brand identity or a website, to a predictive model or something that hasn’t yet been invented. Our mantra is: “There's always a better way.”

For more than 30 years, VSA has worked with some of the world's most respected brands and forward-thinking businesses who are often at the crossroads of change. With offices in Chicago and New York, we offer a full range of integrated capabilities—branding, advertising, data science and more—all under one roof.",N/A
MobileNet Services,51 to 200 Employees,"Irvine, CA",Telecommunications Services,3.0,N/A,2.8,2.2,2.7,2.7,2.9,See All 86 Reviews,"In 2002, MobileNet Services was formed in Southern California with a single goal in mind, to emerge in a new market of engineering: WIRELESS NETWORKS. Today, MobileNet Services is a leader in RF services which include DAS design and implementation, network system performance, and multi-carrier benchmark testing. Recognized for superior quality and integrity, MobileNet is working with wireless communications industry operators and equipment providers such as Verizon Wireless, AT&T Wireless, Sprint, Ericsson, and Nokia as they roll out the next page in wireless technology and commercial use in 5G IoT.",N/A
Open Systems Technologies,51 to 200 Employees,"New York, NY",Staffing & Outsourcing,3.0,2.2,2.7,2.7,2.5,3.0,2.5,See All 135 Reviews,"OST is an IT recruiting and staffing company that offers candidates and clients best in class service, along with confidentiality, and the highest ethical and professional standards in the recruiting industry.",N/A
"CDC Software (Hong Kong)
Now known as Aptean",51 to 200 Employees,"Causeway Bay, Hong Kong",Computer Hardware & Software,3.0,2.5,3.1,3.5,2.7,3.0,2.8,See All 74 Reviews,"CDC Software runs a one-stop-shop for business applications. The company offers enterprise resource planning (ERP), customer relationship management (CRM), manufacturing operations, supply chain, e-commerce, human resources, and business intelligence software. It offers a hybrid model of on-premise and SaaS (cloud-based) deployments. The company, which boasts more than 10,000 customers around the world, serves businesses from a variety of industries, including manufacturing, financial services, consumer products, health care, construction, pharmaceuticals, and retail distribution. Although headquartered in Hong Kong, CDC Software only does 10% of its business in Asia. CDC Corporation owns 98% of the company's stock.",N/A
"Marketing Werks
Acquired by CROSSMARK",51 to 200 Employees,"Chicago, IL",Advertising & Marketing,3.0,1.0,3.2,3.0,2.9,2.6,2.5,See All 124 Reviews,"Marketing Werks was founded in 1987. We offer a full range of integrated marketing solutions, including experiential campaigns, sponsorship activation, pop-up retail, mobile tours, multicultural, digital, social, public relations, and multi-channel analytics. Our client roster spans the telecommunications, healthcare, consumer packaged goods, military services, consumer electronics, sports, and entertainment industries. Our parent company, CROSSMARK, is a leading global sales and marketing firm—empowering us with unmatched access to consumer data and retail connectivity. Our campaigns generate consumer buzz as well as consumer knowledge. Programs begin with strategic insight, and we deliver new insights in turn.",N/A
Harvey & Company LLC,51 to 200 Employees,"Newport Beach, CA",Investment Banking & Asset Management,3.0,3.0,3.0,3.5,3.0,2.3,2.8,See All 168 Reviews,"Harvey & Company LLC is a leading buy-side M&A firm that develops and executes acquisition and new issuance strategies with private equity funds, hedge funds, corporations, and proven Fortune 500 CEOs. With over 50 experienced professionals on staff and more than 320 closed transactions, Harvey & Company is one of the largest buy-side advisors in the investment banking/mergers & acquisitions community. For more information, visit our website at www.harveyllc.com",N/A
Schlotzsky's,51 to 200 Employees,"Austin, TX",Fast-Food & Quick-Service Restaurants,3.0,2.9,2.6,2.9,2.6,2.2,2.1,See All 204 Reviews,"This chain makes its bread selling sandwiches. Schlotzsky's operates a chain of more than 350 deli sandwich shops worldwide (in Texas, 34 other US states, and in four other countries). The eateries offer a selection of toasted sandwiches, wrap-style sandwiches, and paninis, along with gourmet pizzas, salads, and dessert items. Most locations are franchised; some include bakeries, coffee bars, and computers with free Internet access. The Schlotzsky's chain was founded in 1971 by Don Dissman. It is owned by private-equity firm Roark Capital Group through that firm's FOCUS Brands affiliate.",N/A
AlphaGraphics,51 to 200 Employees,"Lakewood, CO",Commercial Printing,3.0,4.2,2.9,3.2,2.8,2.7,2.8,See All 205 Reviews,"AlphaGraphics, Inc., with more than 285 locations in 5 countries, is one of the largest U.S.-based networks of locally-owned and operated Business Centers offering a complete range of print, visual communications, and marketing products and solutions including: full-service digital, offset, and large format printing; design services; mailing; one-to-one marketing solutions; promotional products; web to print solutions.

For more information about AlphaGraphics services, visit www.alphagraphics.com. To learn about franchise opportunities, visit www.alphagraphicsfranchise.com.

In 2017, AlphaGraphics became part of the global family of MBE Worldwide. Combined, we have nearly 2,500 locations in 44 countries. For more information about the Group's companies, please visit mbeglobal.com.",N/A
Laird,51 to 200 Employees,"Shanghai, China",Electrical & Electronic Manufacturing,3.0,4.8,2.9,3.6,2.7,3.1,2.8,See All 166 Reviews,"Laird is a global technology company focused on providing components and solutions that protect electronic devices from electromagnetic interference and heat, and that enable connectivity in mission critical systems through wireless applications and antenna systems.

Products are supplied to all sectors of the electronics industry including the smartphone, telecommunications, data transfer, information technology, automotive, aerospace, defense, consumer, medical, and industrial markets.

Laird was acquired by Advent (PE firm) in 2018.",N/A
Coldwater Creek,51 to 200 Employees,"Hingham, MA",Other Retail Stores,3.0,1.3,3.4,3.1,2.8,3.0,2.6,See All 415 Reviews,"Coldwater Creek (est. 2014) is a leading specialty direct retailer of women’s apparel, jewelry and accessories.

Company Overview

In 2014 Coldwater Creek was purchased by a company that values the brand's rich heritage, upbeat vibe, and amazingly loyal customers. We're all about fresh starts and exciting new beginnings, so with our entrepreneurial spirit intact we launched Coldwater Creek Direct in November 2014, a new start up with a new website, a new look, and a new commitment to recreating the level of style, fashion, quality, and amazing experience Coldwater Creek was famous for. We took inspiration from all that was great about the brand at its best, and started a whole new Coldwater Creek from there.",N/A
One Kings Lane,51 to 200 Employees,"New York, NY",Home Furniture & Housewares Stores,3.0,2.6,2.8,3.4,2.6,2.9,2.6,See All 185 Reviews,"Since launching in March 2009, One Kings Lane has established itself as a premiere home furnishings resource for products, expertise, and inspiration to help everyone live his or her style. On onekingslane.com and in its brick-and-mortar stores (in Southampton, NY, and this fall, New York City’s Soho), consumers can shop designer, vintage, and exclusive furnishings, including pieces designed in-house. Its expert designers provide personalized decorating assistance, in person or remotely. Design professionals who join the To the Trade program not only receive a discount but also benefit from “concierges” dedicated to helping source products, match specs, and more. And as a pioneer in content-led commerce, One Kings Lane curates its blog and social channels to offer home tours, designer tips, and more inspiration.","Mission: The team at One Kings Lane is made up of people passionate about helping others create a home they love. Whether they are merchandise buyers or marketing analysts, storefront engineers or retail managers, they work together to provide the best products, services, and experiences to customers and colleagues alike. Team members seek out new ideas and knowledge, share learnings and insights, greet challenges as opportunities, and are committed to excellence."
Organic,51 to 200 Employees,"New York, NY",Advertising & Marketing,3.0,N/A,3.2,3.5,2.8,3.3,2.8,See All 138 Reviews,"Digital services come naturally to Organic. The Web development and marketing services company helps clients build and refine their presence online. In addition to website design and implementation, Organic creates online marketing campaigns and provides other media services. Claiming to have developed the first online banner ad in 1994, the company's clients have included Bank of America, Geek Squad, Nike Canada, Procter & Gamble, and Coach. The agency operates through offices in Detroit, London, Los Angeles, New York City, and San Francisco and is a subsidiary of advertising and media services conglomerate Omnicom Group. It resides within Omnicom's Diversified Agency Services (DAS) division.",N/A
Act-On Software,51 to 200 Employees,"Portland, OR",Computer Hardware & Software,2.9,3.7,2.7,3.3,2.7,3.1,2.7,See All 203 Reviews,"At Act-On, we love marketing as much as you do. We are a marketing automation company with a passion for helping you, the marketer, do the best work of your career. As a mark of our innovation, we created the only workspace that powers the customer experience from end-to-end. From brand awareness and demand generation, to retention and loyalty, our technology enables all marketers to drive better business outcomes. Our platform is built with powerful capabilities to help you deliver results quickly - without the need for a dedicated IT resource. Every marketer has a great campaign inside of them – let’s work together to launch it to the world. It’s time to Act-On!",N/A
Nextag,51 to 200 Employees,"Redwood City, CA",News Outlet,2.9,1.9,3.1,3.2,2.4,3.2,2.9,See All 152 Reviews,"When finding the best deal is akin to a game of tag, run to comparison shopping search engine NexTag. The company's NexTag.com operates a proprietary price comparison technology that lets more than 30 million online shoppers per month compare prices of millions of products and services sold through online stores, small businesses, and individuals. The company also owns product reviews site Wize. NexTag has international editions of its site in the UK, Australia, France, Germany, Italy, Japan, and Spain. The company was founded in 1999 by Stanford graduates Purnendu Ojha (chairman) and Rafael Ortiz. Providence Equity Partners is an investor, having acquired a two-thirds stake for $830 million in 2007.",N/A
LGC Associates,51 to 200 Employees,"Indianapolis, IN",Catering & Food Service Contractors,2.9,4.0,2.6,2.6,2.5,2.4,2.7,See All 183 Reviews,"LGC Hospitality began in 2003 in Indianapolis with no clients and no candidates. But with dedication, focus, commitment and hard work, we soon became a leader in the industry. We continue today to strive to be the premiere hospitality staffing company in the U.S. in both quality and volume. Our clients and candidates have us well on the road to getting there.

We currently have 32 locations across the country, and are expanding rapidly coast to coast. We offer our clients the support and resources they need to exceed customer expectations, grow your business and manage costs.

For job seekers looking for hospitality management jobs, hotel management jobs or restaurant management jobs, LGC provides temporary, temporary-to-hire and career options at a variety of venues.

Our clients include hotels, corporate dining companies, country clubs, hospital food services, special events centers, stadiums, caterers, schools and more.",Mission: Our mission is to ensure a positive experience for both candidates and clients by going above and beyond the expectations they have of staffing firms. Our objective is to make quality placements as a result of long-standing client and candidate relationships built on trust and honesty.
Odyssey,51 to 200 Employees,"Indianapolis, IN",Publishing,2.9,4.1,3.0,3.0,2.6,2.7,3.0,See All 223 Reviews,"Odyssey is a platform that empowers you to create and engage with content, connect through communities, and amplify your voice to reach the audience your work deserves.

Launched in 2014, the social media platform empowers more than 14,000 local, millennial creators to express what’s important to them and share it organically across their own social networks. As a result, Odyssey exposes its readers—more than 30 million strong and growing rapidly—to broader, more honest perspectives on topics they care about. For advertisers, that means building relationships with more engaged audiences.",N/A
HotChalk,51 to 200 Employees,"Campbell, CA",Colleges & Universities,2.9,4.0,2.6,3.1,2.5,3.1,2.4,See All 112 Reviews,"HotChalk is a leading provider of education technology and services. The Silicon Valley company partners with universities to provide turnkey solutions that put degree programs online.

HotChalk solutions incorporate all phases of the education life cycle and deliver industry-leading student retention and graduation rates. HotChalk believes all people should have access to education and is on a mission to make meaningful education outcomes available to everyone, everywhere.

Exciting News-

In 2015 The Bertelsmann Education Group, a global media, services, and education company partners with HotChalk!

Bertelsmann has more than 112,000 employees and generated revenues of €16.7 billion in the financial year 2014. Bertelsmann has recently made education the third pillar of its business, in a bid to grow its presence in the fragmented $5.5 trillion global markets for education partnerships, this is shaping learning in the 21st century with online education offerings.",N/A
Barrister Global Services Network,51 to 200 Employees,"Hammond, LA",IT Services,2.9,3.0,2.8,3.2,2.8,2.7,2.9,See All 272 Reviews,"Let Barrister be the judge of whether or not your computer systems are in need of repairs or upgrades. The company provides information technology (IT) equipment repair and support services throughout North America for computer networks and retail point-of-sale systems. Services include on-site service, help desk support, and warranty upgrades and extensions. It also offers equipment installation and disposal services. Barrister's customers come from a wide range of industries such as financial services, health care, manufacturing, retail, and consumer goods. The company boasts about 15,000 technicians operating throughout North America.",N/A
Goji,51 to 200 Employees,"Boston, MA",Insurance Agencies & Brokerages,2.9,N/A,2.9,3.1,2.7,2.8,2.8,See All 201 Reviews,"Now Hiring Insurance Sales Agents at Goji!

The insurance industry is a never ending web of complexity - so many choices, so many providers all claiming to be the best fit for you. Where to even begin? What if finding the right insurance policy was actually as easy as 1,2,3?

Enter Goji. At Goji, we do the work for you to identify the best plans from our network of the nation's most trusted insurance providers. Our dedicated team of licensed agents will work closely with you to understand your insurance needs and match you with the right coverage options.

Real time insight, personalized service, better insurance. It's really that easy.

We currently represent over a dozen different insurance companies. Some of the top nation-wide companies we represent are:
● Progressive
● Safeco
● Plymouth Rock
● MetLife
● Travelers
● State Auto",N/A
Ved Software Services,51 to 200 Employees,"Farmington Hills, MI",IT Services,2.9,N/A,3.0,3.4,3.0,2.8,3.0,See All 14 Reviews,"VED Software Services, Inc (VSSI) is an Inc 500 recognized minority-owned corporation based in Farmington Hills, Michigan (USA) specializing in providing IT Consulting, Staffing and Software Projects Services.

Our motto is “A Pledge to Perform”. In all transactions – from recruitment to software services and project management, we consistently apply well-formulated corporate policies and business practices deeply rooted in honesty, integrity and reliability.

Our drive to serve our clients with exceptional service and provide value for money differentiates VSSI from competition.
VSSI contract professionals work on-site, off-site, offshore or on an outsourcing basis, to provide valuable assistance on projects that span the application development lifecycle in a wide range of systems and application environments.",N/A
HealthTap,51 to 200 Employees,"Mountain View, CA",Computer Hardware & Software,2.9,4.0,3.0,2.8,2.9,2.9,3.0,See All 168 Reviews,"HealthTap is rewiring healthcare. By delivering consumer-friendly access to healthcare, HealthTap improves the experience for both patients and doctors while saving time and reducing costs for all. HealthTap’s doctor-trained, augmented intelligence system guides users to the care they need and enables an instant connection to doctors and their knowledge. HealthTap serves its app to employers, insurance companies, health systems, and users around the world. More than 140,000 doctors and hundreds of millions of users in 170 countries trust HealthTap for instant access to healthcare — anytime, anywhere.

NOTE: Please check our web site at https://www.healthtap.com/jobs/ for our official job postings and application process.","Mission: We believe technology improves access to healthcare for everyone and by guiding consumers towards better health, coordinating their care, and freeing doctors to focus on what they do best, we can deliver a healthcare experience that helps people live healthier, happier, longer lives."
Pace Computer Solutions,51 to 200 Employees,"Columbia, MD",IT Services,2.8,2.0,2.7,2.8,2.9,2.9,2.8,See All 22 Reviews,"PACE Computer Solutions, your “Gateway to Global Solutions,” is an IT Consulting Services and a Systems Integration firm. Selected two consecutive years (2009 and 2010 ) for the Inc. 500/5000 “America’s Fastest Growing Private Companies” List, we are committed to helping our customers grow and move forward in every aspect of their business. The trust and confidence you place with PACE will never be taken for granted, and it is our promise to maintain the utmost quality and integrity at all levels in the organization. Our principles and core values are to conduct business honorably and ethically; and, with the utmost professionalism to protect and build mutual trust and confidence.

Pace’s management team has more than 40 years combined experience serving Global 1000 clients. Our staff of 200 services over 40 clients in all 50 states from our offices in Columbia, Maryland (Headquarters) and Hyderabad, India.

We, at PACE, measure our success by the success of our clients.","Mission: Our Mission. Our Action.
Develop and sustain innovative state-of-the-art technology solutions that provide our clients with a decisive competitive edge.

Our Vision. Our Guide.
To grow together with our clients, and partners, as a global leader of state-of-the-art Information Technology solutions."
Perfectly Posh,51 to 200 Employees,"Salt Lake City, UT","Health, Beauty, & Fitness",2.8,4.0,2.7,2.7,2.5,2.7,2.6,See All 197 Reviews,"Perfectly Posh is a pampering brand booming all over the USA. With naturally based pampering products and over 90,000 Independent Consultants all over the country, we’re doing exciting things in both business and trend-setting skincare.

Our product line is special. We strive for quality. We use gentle ingredients. We avoid fillers. We love natural butters and oils in abundance.

Since our launch in October 2011, we’ve shared MILLIONS of great USA-made products with hundreds of thousands of customers, and helped thousands of passionate business women improve their lives learning how to grow, run, and build their own companies. We've taken a unique, trend-setting approach to a time-tested business model with exciting results.

We love what we do because everyone deserves to be pampered!

We never do anything just because it’s what everyone else does.
We laugh - a lot. There’s enough serious stuff already out there. Be you. Wear what you’re comfortable in at Posh: clothes, personality, and style!",N/A
"Bluehost
Part of Endurance International Group",51 to 200 Employees,"Burlington, MA",Computer Hardware & Software,2.8,5.0,3.0,3.5,2.6,3.4,3.1,See All 196 Reviews,"Bluehost is a trusted WordPress.org partner. Bluehost is the perfect place to turn ideas into businesses with an intuitive dashboard and tools that make it easy for users to build, grow, and scale their online presence. Built on open source technology, Bluehost continues to support and participate in a wide range of open-source projects to help push the internet to its full potential.",N/A
"Delta Global Staffing
Part of DAL Global Services",51 to 200 Employees,"Atlanta, GA",Staffing & Outsourcing,2.8,3.3,2.2,2.5,2.2,2.4,2.5,See All 419 Reviews,"Discover the difference with Delta Global Services – Staffing, a wholly-owned subsidiary of Delta Air Lines since 1995.

Our scope of support includes:
• Recruiting
• Temporary Staffing
• Temp-to-Hire
• Direct Placement.

DGS Staffing has a distinct recruiting and retention advantage in every market we serve, as we are the only firm that offers flight privileges for active associates and their eligible family members on Delta Air Lines.

DGS Staffing was named one of Atlanta's Top 25 Temporary Employment Agencies for 16 consecutive years by Atlanta Business Chronicle.


We maintain a strict record of compliance with FAA, TSA, USPS, U.S. Customs and Port Authorities. Compliance and security is the backbone of our service.

• Visit http://www.deltaglobalstaffing.com to apply today!

Exciting opportunities for employment are just a click away!",N/A
DvF,51 to 200 Employees,"New York, NY",Consumer Products Manufacturing,2.8,3.5,2.8,3.0,2.4,3.1,2.5,See All 159 Reviews,"A global luxury lifestyle brand and one of the premier names in American fashion, Diane von Furstenberg was founded in 1972 by the designer. Renowned for its iconic wrap dress and signature prints, DVF has expanded to a full collection of ready-to-wear and accessories including shoes, handbags, small leather goods, scarves, and fine jewelry. The company also offers luggage, eyewear, and home furnishings. In 2012, its Founder and Co-Chairman, Diane von Furstenberg, was named the most powerful woman in fashion by Forbes Magazine. Headquartered in New York City, DVF now boasts a global distribution network in over 55 countries and 1500 points of sale including 101 DVF owned and partnered stores throughout North and South America, Europe, the Middle East and Asia Pacific.",N/A
JoVE,51 to 200 Employees,"Boston, MA",Publishing,2.8,3.2,2.8,3.7,2.3,2.9,3.0,See All 124 Reviews,"JoVE, the Journal of Visualized Experiments, is the world's first peer reviewed scientific video journal. Established in 2006, JoVE is devoted to publishing scientific research in a visual format to help researchers overcome two of the biggest challenges facing the scientific research community today; poor reproducibility and the time and labor intensive nature of learning new experimental techniques.

All JoVE articles are indexed in subject-relevant indexing sites, including PubMed/MEDLINE, SciFinder and Scopus
Publishing in JoVE allows authors to dynamically present their methods, data analyses and results clearly, accurately, and professionally with the guidance of JoVE's professional videographers and editors

JoVE has published thousands of video articles from top research institutions around the world.",N/A
Comodo,51 to 200 Employees,"Clifton, NJ",Enterprise Software & Network Solutions,2.7,3.2,2.6,2.9,2.5,2.6,2.6,See All 392 Reviews,"Comodo delivers next generation cybersecurity solutions to protect businesses, schools, and government organizations in today’s risk filled business environment. Headquartered in Clifton NJ, Comodo’s global development team and threat intelligence laboratories deliver innovative, category leading, solutions for a company’s endpoints, network boundary, and internal network security.

Thousands of companies and organizations rely on Comodo’s technology to authenticate, validate, and secure their most precious asset—information—and to combat constant cyberattacks and threats like ransomware from wreaking havoc on a global scale.",N/A
NIKSUN,51 to 200 Employees,"Princeton, NJ",Computer Hardware & Software,2.7,1.5,2.4,2.6,2.4,2.4,2.7,See All 139 Reviews,"NIKSUN® is the recognized worldwide leader in making the Unknown Known. The company develops a highly scalable array of real time and forensics-based cybersecurity and network performance management solutions for government & intelligence agencies, service providers, financial services companies, and large enterprises such as retailers and manufacturers. NIKSUN´s award-winning appliances deliver unprecedented flexibility and packet capture power. The company´s patented real-time analysis and recording technology is the industry´s most comprehensive solution for secure and reliable network infrastructure and services, providing the power to instantly Know the Unknown.® NIKSUN, headquartered in Princeton, New Jersey, has sales offices and distributors throughout the US, Europe, Mid East and Asia-Pacific.",N/A
USM Business Systems,51 to 200 Employees,"Chantilly, VA",Computer Hardware & Software,2.7,1.0,2.5,2.6,2.5,2.5,2.5,See All 93 Reviews,"Established in 1999 as an IT Consulting services company in the Washington DC metro area, the USM group of companies today consists of 1000+ employees across North America, Europe, Asia and Australia, providing a range of services such as:

• Automation & Innovation
• Architecture & Consulting
• Maintenance & Support
• Contingent Workforce.

Our focus areas include: AI, Data science, RPA, Connected cars & devices, Natural language processing, Computer vision, Virtual agents, Blockchain, IoT, Mobile commerce, Retention programs, AR, VR, Gaming, Enterprise data management.

The Artificial Intelligence needed to help your business isn’t something to buy off the shelf, it’s something we build and train for your business needs. USM is one of the first companies to leverage AI to automate and transform its Contingent Workforce solutions business. Let us help you get going – visit us at www.usmsystems.com or email us at info@usmsystems.com.",N/A
