NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
West Elm,1001 to 5000 Employees,"Brooklyn, NY",Home Furniture & Housewares Stores,3.7,4.5,3.9,3.6,3.5,3.3,3.4,See All 470 Reviews,"Since it launched in Brooklyn, NY in 2002, west elm has been helping
customers express their personal style at home.

Our home base is nestled down under the Manhattan Bridge in DUMBO, Brooklyn, and our 65+ retail stores can be found in the United States, Canada, Australia and the UK. We're also part of an active online community on our blog, Front & Main, Facebook, Pinterest, Twitter and Instagram. We're a member of the Williams-Sonoma, Inc. portfolio of brands.",N/A
Blue Cross and Blue Shield of Louisiana,1001 to 5000 Employees,"Baton Rouge, LA",Insurance Carriers,3.8,4.4,3.8,3.7,3.2,3.9,3.3,See All 209 Reviews,"Louisiana Health Service and Indeminity operates as Blue Cross and Blue Shield of Louisiana. It provides health insurance products and related services to more than 1.4 million members from its offices throughout the state.

Our mission is to improve the health and lives of Louisianians. Our work culture is purposeful, challenging and rewarding. Most of all, it's service-oriented.

We take great strides to ensure our employees have the resources to live well, be healthy, continue learning, develop skills, grow professionally and serve our community. You'll not only feel like part of our company, but part of our membership.

Our corporate headquarters are located in Baton Rouge. We also have regional sales offices in Alexandria, Houma, Lafayette, Lake Charles, Monroe, New Orleans and Shreveport.",N/A
Children's Minnesota,5001 to 10000 Employees,"Minneapolis, MN",Health Care Services & Hospitals,3.7,3.8,3.4,3.2,2.8,3.5,3.0,See All 155 Reviews,N/A,N/A
Quadient,5001 to 10000 Employees,"Bagneux, France",Enterprise Software & Network Solutions,3.6,3.8,3.7,3.6,3.5,3.5,3.3,See All 478 Reviews,"Quadient is the driving force behind the world’s most meaningful customer experiences. By focusing on four key solution areas including Customer Experience Management, Business Process Automation, Mail-related Solutions, and Parcel Locker Solutions, Quadient helps simplify the connection between people and what matters. Quadient supports hundreds of thousands of customers worldwide in their quest to create relevant, personalized connections and achieve customer experience excellence. Quadient is listed in compartment B of Euronext Paris (QDT) and belongs to the SBF 120 index.

For more information about Quadient, visit quadient.com/connections.",N/A
Guardian Life,5001 to 10000 Employees,"New York, NY",Insurance Carriers,3.7,3.8,3.6,3.8,3.1,3.8,3.3,See All 797 Reviews,"Guardian has been helping people protect their futures and secure their lives for 160 years.

Every day, we serve approximately 29 million people through a range of insurance and financial products. We
help people and their families pursue financial security and well-being in life, health, and wealth. We help
companies take care of their employees. And we help people recover and thrive after unexpected loss.

From our founding in 1860, when a community of immigrants joined together to insure and protect their
businesses and families, doing the right thing for our policyholders and customers has guided everything we do. Our dedication to customers has helped us remain one of the most highly rated in client satisfaction and
financial strength.

And as one of the largest mutual insurance companies, we know what matters most: putting the needs of our
customers first.

Because everyone deserves a Guardian.

Learn more about Guardian at www.guardianlife.com.

© Copyright 2020 The Guardian Life Insurance Company of America, New York, NY",N/A
Blue Cross and Blue Shield of Louisiana,1001 to 5000 Employees,"Baton Rouge, LA",Insurance Carriers,3.8,4.4,3.8,3.7,3.2,3.9,3.3,See All 209 Reviews,"Louisiana Health Service and Indeminity operates as Blue Cross and Blue Shield of Louisiana. It provides health insurance products and related services to more than 1.4 million members from its offices throughout the state.

Our mission is to improve the health and lives of Louisianians. Our work culture is purposeful, challenging and rewarding. Most of all, it's service-oriented.

We take great strides to ensure our employees have the resources to live well, be healthy, continue learning, develop skills, grow professionally and serve our community. You'll not only feel like part of our company, but part of our membership.

Our corporate headquarters are located in Baton Rouge. We also have regional sales offices in Alexandria, Houma, Lafayette, Lake Charles, Monroe, New Orleans and Shreveport.",N/A
"OSF HealthCare
Hiring Surge",10000+ Employees,"Peoria, IL",Health Care Services & Hospitals,3.7,3.5,3.7,3.3,3.0,3.6,3.7,See All 465 Reviews,"OSF HealthCare is a faith-based, 13 hospital health care system serving Illinois and the Upper Peninsula of Michigan. Since 1877, OSF has kept our Mission strong – to serve people with the greatest care and love.

With over 150 primary care and specialist offices and neuroscience, pediatric, cardiovascular and home care services, OSF patients have access to a variety of medical services.

As health care continues to change, OSF remains at the forefront of innovation and technology while always providing compassionate care to every patient, every day.","Mission: Mission
In the spirit of Christ and the example of Francis of Assisi, to serve persons with the greatest care and love in a community that celebrates the Gift of Life.

Vision
Embracing God's great gift of life, we are one OSF ministry transforming health care to improve the lives of those we serve.

Values
That every person is a human being endowed with intellect and free will, completely dependent upon God for existence and destined to possess God in heavenly beatitude."
Children's Minnesota,5001 to 10000 Employees,"Minneapolis, MN",Health Care Services & Hospitals,3.7,3.8,3.4,3.2,2.8,3.5,3.0,See All 155 Reviews,N/A,N/A
Equinor,10000+ Employees,"Stavanger, Norway",Oil & Gas Exploration & Production,3.7,3.7,3.8,4.0,3.1,3.8,3.2,See All 516 Reviews,"Equinor is an international energy company present in more than 30 countries worldwide, including several of the world’s most important oil and gas provinces. Founded in 1972 under the name Den Norske Stats Oljeselskap AS—Statoil (the Norwegian State Oil company), we changed our name to Equinor in 2018. Our headquarters are in Stavanger, Norway, and we have over 20,000 employees.",N/A
Pioneer Natural Resources,1001 to 5000 Employees,"Irving, TX",Oil & Gas Exploration & Production,3.7,3.4,3.6,4.0,3.1,4.5,3.0,See All 277 Reviews,"Pioneer Natural Resources is focused on delivering competitive and sustainable results as we responsibly produce natural gas and oil to help meet the world’s energy demands. We also handle many of our own oilfield services and operate frac fleets, drilling rigs and coil tubing units.

We operate in the Permian Basin of West Texas.

Pioneer employees' enthusiasm, commitment and talent are at the heart of our success. Our respect-based culture values open communication among all levels of the organization, personal accountability and working as a team.

Equally strong is our commitment to safety, the environment, entrepreneurship, innovation and striving for excellence in all that we do.

Ready to join the team? www.pxd.com/careers","Mission: RESPECT Core Values

Respect
We respect one another and the communities in which we operate.

Ethics and Honesty
We are ethical and honest and committed to uphold our strong reputation.

Safety and Environment
We believe no job is so important that it cannot be done in a safe and environmentally sound manner.

Personal Accountability
We are disciplined and personally accountable for our decisions, actions, attitude and results.

Entrepreneurship
We have an entrepreneur's mindset, driving innovation and striving for excellence in all we do.

Communication
We openly and professionally communicate among all levels and between departments and teams.

Teamwork and Inclusion
We believe in diverse perspectives and teams collaborating toward common objectives with a can-do attitude."
Southwire,5001 to 10000 Employees,"Carrollton, GA",Electrical & Electronic Manufacturing,3.6,3.4,3.3,3.3,3.1,3.8,3.3,See All 384 Reviews,"A leader in technology and innovation, Southwire is one of North America’s largest wire and cable producers. Southwire and our subsidiaries manufacture building wire and cable, metal-clad cable, portable and electronic cord products, utility products, OEM wire products and engineered products. In addition, we supply assembled products, contractor equipment and hand tools.","Mission: Southwire leads the industry with innovative products that simplify installation, saving our customers time and money. Southwire has the right wire and cable solution for any commercial, residential, industrial or utility application. If Southwire does not have the solution, we’ll design it and make it to order."
Primark,10000+ Employees,"Dublin, Ireland",$2 to $5 billion (USD),3.7,4.2,3.5,3.5,3.1,2.9,3.2,"See All 4,552 Reviews","Bringing you amazing fashion at amazing prices, Primark is fashion for the people. We go out of our way to thrill our customers with the latest looks, style inspiration and high-tech store design.

It's not just our customers who experience the 'wow factor' - it's our people too. Our people are part of the buzz of a fast-moving, growing business that values creativity and commitment to customers and provides plenty of career opportunities.

With 330+ stores across 11 countries, 70,000+ employees and 1.4 million shoppers served every day, now is the time to apply. We can't wait to meet you!",N/A
Microsoft,10000+ Employees,"Redmond, WA",Computer Hardware & Software,4.4,4.4,4.4,4.1,4.0,4.1,4.1,"See All 29,451 Reviews",N/A,N/A
Apple,10000+ Employees,"Cupertino, CA",Computer Hardware & Software,4.3,4.4,4.3,3.7,3.7,4.3,3.8,"See All 20,901 Reviews","We’re a diverse collective of thinkers and doers, continually reimagining what’s possible to help us all do what we love in new ways. The people who work here have reinvented entire industries with the Mac, iPhone, iPad, and Apple Watch, as well as with services, including Apple TV, the App Store, Apple Music, and Apple Pay. And the same innovation that goes into our products also applies to our practices — strengthening our commitment to leave the world better than we found it.

Every new product we invent, service we create, or store we open is the result of people working together to make each other’s ideas stronger. That happens here because every one of us strives toward a common goal — creating the best customer experiences. So bring your passion, courage, and original thinking and get ready to share it. This is where your work can make a difference in people’s lives. Including your own.",N/A
Cisco Systems,10000+ Employees,"San Jose, CA",Computer Hardware & Software,4.2,4.3,4.3,4.2,3.8,4.1,3.9,"See All 21,856 Reviews","#WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference. Here’s how we do it.

We embrace digital, and help our customers implement change in their digital businesses. Some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. And a security company. A blockchain company. An AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do – you can’t put us in a box!

But “Digital Transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)

So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Passion for technology and world changing? Be you, with us!","Mission: Cisco wants you to bring your uniqueness, join teams to solve challenges, and work together to get results. Be you, with us! #WeAreCisco!

Day to day, we focus on the give and take. We give our best, we give our egos a break and we give of ourselves (because giving back is built into our DNA.) We take accountability, we take bold steps, and we take difference to heart. Because without diversity of thought and a commitment to equality for all, there is no moving forward."
US Air Force,10000+ Employees,"Washington, DC",Federal Agencies,4.2,4.2,4.0,3.3,3.4,4.3,4.2,"See All 16,642 Reviews","The mission of the US Department of the Air Force is to fly, fight, and win -- in air, space, and cyberspace. Along with the Army, Navy, and Marine Corps, the US Air Force is a major military branch of the US Department of Defense responsible for defending the US and its interests through aerial, space, and cyber warfare. The agency includes more than a dozen major commands, including the Air Force Reserve and Air National Guard. It also consists of field operating agencies and direct reporting units, which are typically assigned to specialized missions. It has more than 150,000 civilian employees and 330,000 active duty personnel, some of whom are deployed in Afghanistan, Iraq, and the Asia/Pacific region.",N/A
Capital One,10000+ Employees,"Mc Lean, VA",Banks & Credit Unions,4.1,4.2,4.1,4.1,3.6,4.2,3.8,"See All 9,254 Reviews","Capital One is where professional achievement meets personal satisfaction. Here, every day is another chance to do meaningful work and disrupt an entire industry in positive ways—while getting the opportunities, support and benefits you need.

Compassionate and curious. Inspirational and energized. That’s #LifeAtCapitalOne. Discover it for yourself today.","Mission: Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, sexual orientation, gender identity, protected veteran status, disability or other protected status."
Qualcomm,10000+ Employees,"San Diego, CA",Computer Hardware & Software,4.1,3.8,3.8,3.3,3.6,4.1,4.0,"See All 6,821 Reviews","We’re looking for inventive minds to help fuel what’s next in 5G.

Qualcomm is the wireless technology innovator and the company of inventors that unlocked 5G. We’re ushering in an age of rapid acceleration in wireless connectivity that’s transforming entire industries and enriching lives on a global scale. From smartphones to smart homes, mobile PCs to automotive, gaming to XR/VR/AR, and audio to factories of the future, 5G may be the most important technological development of the 21 st century — and Qualcomm is leading the way.

But this is just the beginning. It takes brilliant minds with diverse skills, backgrounds, and cultures to transform 5G’s potential into world-changing technologies and products. This is the Invention Age — and this is where you come in.",N/A
Intel Corporation,10000+ Employees,"Santa Clara, CA",Computer Hardware & Software,4.1,4.4,4.1,4.0,3.5,4.0,3.9,"See All 17,743 Reviews","Intel’s mission is to shape the future of technology to help create a better future for the entire world. By pushing forward in fields like AI, analytics and cloud-to-edge technology, Intel’s work is at the heart of countless innovations. From major breakthroughs like self-driving cars and rebuilding the coral reefs, to things that make everyday life better like blockbuster effects and improved shopping experiences — they’re all powered by Intel technology. With a career at Intel, you have the opportunity to help make the future more wonderful for everyone.

Join us.",N/A
Bank of America,10000+ Employees,"Charlotte, NC",Banks & Credit Unions,4.0,4.3,4.0,3.8,3.6,4.0,3.8,"See All 26,142 Reviews","Bank of America is one of the world's largest financial institutions, serving individuals, small- and middle-market businesses and large corporations with a full range of banking, investing, asset management and other financial and risk management products and services. The company serves approximately 56 million U.S. consumer and small business relationships. It is among the world's leading wealth management companies and is a global leader in corporate and investment banking and trading.",N/A
Accenture,10000+ Employees,"Dublin, Ireland",Consulting,4.0,4.2,3.9,3.4,3.5,3.9,3.9,"See All 74,248 Reviews","Growing customer expectations. Market-Shaping AI. Self-Optimizing systems. The post-digital age shows no signs of slow down, and the need for the new ideas powered by intelligent technologies has never been greater.

A vision for the future can’t be realized without know-how. Accenture partners with our clients drive real innovation – the kind that turns an idea into an industry – helping them transform and grow their organizations. Learn how we work with companies from all industries across the globe to create the New, now.",N/A
Microsoft,10000+ Employees,"Redmond, WA",Computer Hardware & Software,4.4,4.4,4.4,4.1,4.0,4.1,4.1,"See All 29,453 Reviews","Our drive to change the world unites us!

Microsoft is the ideal place for people who have passion for their work and the desire to make an impact—in their careers, in the community and on the world. Microsoft is a unique company; and not just within the tech industry. Here, smart people thrive on their own terms and push their intelligence to its limit. The variety of job opportunities and career advancement at Microsoft is incredible and empowers you to constantly challenge yourself and chart your own course.",N/A
Apple,10000+ Employees,"Cupertino, CA",Computer Hardware & Software,4.3,4.4,4.3,3.7,3.7,4.3,3.8,"See All 20,900 Reviews","We’re a diverse collective of thinkers and doers, continually reimagining what’s possible to help us all do what we love in new ways. The people who work here have reinvented entire industries with the Mac, iPhone, iPad, and Apple Watch, as well as with services, including Apple TV, the App Store, Apple Music, and Apple Pay. And the same innovation that goes into our products also applies to our practices — strengthening our commitment to leave the world better than we found it.

Every new product we invent, service we create, or store we open is the result of people working together to make each other’s ideas stronger. That happens here because every one of us strives toward a common goal — creating the best customer experiences. So bring your passion, courage, and original thinking and get ready to share it. This is where your work can make a difference in people’s lives. Including your own.",N/A
US Air Force,10000+ Employees,"Washington, DC",Federal Agencies,4.2,4.2,4.0,3.3,3.4,4.3,4.2,"See All 16,640 Reviews","The mission of the US Department of the Air Force is to fly, fight, and win -- in air, space, and cyberspace. Along with the Army, Navy, and Marine Corps, the US Air Force is a major military branch of the US Department of Defense responsible for defending the US and its interests through aerial, space, and cyber warfare. The agency includes more than a dozen major commands, including the Air Force Reserve and Air National Guard. It also consists of field operating agencies and direct reporting units, which are typically assigned to specialized missions. It has more than 150,000 civilian employees and 330,000 active duty personnel, some of whom are deployed in Afghanistan, Iraq, and the Asia/Pacific region.",N/A
Cisco Systems,10000+ Employees,"San Jose, CA",Computer Hardware & Software,4.2,4.3,4.3,4.2,3.8,4.1,3.9,"See All 21,854 Reviews","#WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference. Here’s how we do it.

We embrace digital, and help our customers implement change in their digital businesses. Some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. And a security company. A blockchain company. An AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do – you can’t put us in a box!

But “Digital Transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)

So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Passion for technology and world changing? Be you, with us!","Mission: Cisco wants you to bring your uniqueness, join teams to solve challenges, and work together to get results. Be you, with us! #WeAreCisco!

Day to day, we focus on the give and take. We give our best, we give our egos a break and we give of ourselves (because giving back is built into our DNA.) We take accountability, we take bold steps, and we take difference to heart. Because without diversity of thought and a commitment to equality for all, there is no moving forward."
Capital One,10000+ Employees,"Mc Lean, VA",Banks & Credit Unions,4.1,4.2,4.1,4.1,3.6,4.2,3.8,"See All 9,250 Reviews","Capital One is where professional achievement meets personal satisfaction. Here, every day is another chance to do meaningful work and disrupt an entire industry in positive ways—while getting the opportunities, support and benefits you need.

Compassionate and curious. Inspirational and energized. That’s #LifeAtCapitalOne. Discover it for yourself today.","Mission: Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, sexual orientation, gender identity, protected veteran status, disability or other protected status."
Qualcomm,10000+ Employees,"San Diego, CA",Computer Hardware & Software,4.1,3.8,3.8,3.3,3.6,4.1,4.0,"See All 6,821 Reviews","We’re looking for inventive minds to help fuel what’s next in 5G.

Qualcomm is the wireless technology innovator and the company of inventors that unlocked 5G. We’re ushering in an age of rapid acceleration in wireless connectivity that’s transforming entire industries and enriching lives on a global scale. From smartphones to smart homes, mobile PCs to automotive, gaming to XR/VR/AR, and audio to factories of the future, 5G may be the most important technological development of the 21 st century — and Qualcomm is leading the way.

But this is just the beginning. It takes brilliant minds with diverse skills, backgrounds, and cultures to transform 5G’s potential into world-changing technologies and products. This is the Invention Age — and this is where you come in.",N/A
Intel Corporation,10000+ Employees,"Santa Clara, CA",Computer Hardware & Software,4.1,4.4,4.1,4.0,3.5,4.0,3.9,"See All 17,743 Reviews","Intel’s mission is to shape the future of technology to help create a better future for the entire world. By pushing forward in fields like AI, analytics and cloud-to-edge technology, Intel’s work is at the heart of countless innovations. From major breakthroughs like self-driving cars and rebuilding the coral reefs, to things that make everyday life better like blockbuster effects and improved shopping experiences — they’re all powered by Intel technology. With a career at Intel, you have the opportunity to help make the future more wonderful for everyone.

Join us.",N/A
Bank of America,10000+ Employees,"Charlotte, NC",Banks & Credit Unions,4.0,4.3,4.0,3.8,3.6,4.0,3.8,"See All 26,141 Reviews","Bank of America is one of the world's largest financial institutions, serving individuals, small- and middle-market businesses and large corporations with a full range of banking, investing, asset management and other financial and risk management products and services. The company serves approximately 56 million U.S. consumer and small business relationships. It is among the world's leading wealth management companies and is a global leader in corporate and investment banking and trading.",N/A
Accenture,10000+ Employees,"Dublin, Ireland",Consulting,4.0,4.2,3.9,3.4,3.5,3.9,3.9,"See All 74,243 Reviews","Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 500,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.",N/A
Broward College,1001 to 5000 Employees,"Fort Lauderdale, FL",Colleges & Universities,3.7,4.4,3.3,4.0,3.1,3.2,2.9,See All 178 Reviews,"Named one of the Top 3 community colleges in the nation by the prestigious Aspen Institute College Excellence Program in 2017 and one of the Top Ten Finalists for the 2019 prize, Broward College offers affordable, accessible education. Its diverse community boasts more than 63,000 students and over 5,000 faculty and staff, represents 150 countries and provides a wealth of cultural, ethnic, and experiential backgrounds. The College is located in beautiful Broward County, with campuses and centers just minutes from some of South Florida’s best beaches, vibrant arts culture, exciting events and one-of-a-kind restaurants. As one of the 30 community colleges selected to implement and serve as a best practices model for the Guided Pathways Model, Broward College has organized its 145 programs in eight career pathways which include specialized certificates, two- and four-year degrees, non-degree training, workforce readiness, and an extensive list of continuing education curricula. Broward College is part of The Florida College System (FCS), a network of twenty-eight institutions.","Mission: College Mission
Transforming students’ lives and enriching our diverse community through academic excellence, innovation, and meaningful career opportunities.

College Vision
Broward College will be a destination for academic excellence, serving students from local communities and beyond. The College will embrace diversity — student, faculty, staff, and business partnerships — and foster a welcoming, afﬁrming, and empowering culture of respect and inclusion. The College will stand at the leading edge of technological and environmentally sound innovation, providing attainable, high-quality educational programs. Broward College will be recognized for its recruitment and retention of diverse, outstanding faculty and staff whose primary focus will be to promote the success of each individual student while supporting lifelong learning for all students. As a model post-secondary institution, the College will connect its students to diverse local and global communities through technical, professional, and academic careers.

Core Values
Academic Excellence and Student Success: Achieving student success through high-quality, learning-centered programs and services while continuously evaluating and improving student learning outcomes that reflect the highest academic standards. This is accomplished by providing flexible educational opportunities accessible to all students, regardless of time or place.

Diversity and Inclusion: Creating a community that celebrates diversity and cultural awareness while promoting the inclusion of all its members.

Innovation: Developing and implementing the most emergent technologies and teaching/learning methods and strategies to create learning environments that are responsive to local, national, and international needs.

Integrity: Fostering an environment of respect, dignity, and compassion that affirms and empowers all its members while striving for the highest ethical standards and social responsibility.

Sustainability: Ensuring effective, efficient use of college resources while implementing fiscally sound practices and environmentally sustainable initiatives that can be modeled in collaboration with our community.

Lifelong Learning: Promoting the educational growth and development of all individuals through variety of postsecondary professional, technical, and academic programs and services"
"The Springs Living
Hiring Surge",1001 to 5000 Employees,"McMinnville, OR",Health Care Services & Hospitals,3.7,4.1,4.0,3.5,3.7,3.2,4.0,See All 159 Reviews,"Over 20 years ago, The Springs Living started with a simple goal: To care for one special grandmother by building a warm, comfortable, and genuine place to live. Today, that founding principle is at our core as we innovate and grow by creating exciting new living and working environments in Oregon and Montana. Join us in a profession that makes a difference every day.","Mission: The Springs Living is an innovator, pushing the limits to change senior living. Our mission is to create environments for those who live in our communities that makes life a little easier. If you are a passionate, caring professional who wants to make the world a better place, you belong on The Springs Living team. We support and encourage our employees that they can pursue not just a job or a career, but a sense of a higher calling and purpose in life. Together, we can make a difference."
Adecco Group,10000+ Employees,"Zürich, Switzerland",Staffing & Outsourcing,3.7,4.1,3.6,3.6,3.4,3.3,3.5,See All 483 Reviews,"From AI to the gig economy, the world of work is changing fast. But with the Adecco Group, you’ll be able to shape that world. Why? Because our clients entrust us to solve their most critical challenges. But also because we’re an organisation that not only looks to the future, but predicts it. We’re embracing new ideas and disruptive technologies. Just as you get to work on client challenges, you’ll get to work on your own self, too. With world-class training and development. With plenty of opportunities to collaborate, learn and grow. Let’s get to work.
Discover your future now at: careers.adeccogroup.com",N/A
Peraton,5001 to 10000 Employees,"Herndon, VA",IT Services,3.8,3.8,3.8,3.9,3.6,3.9,3.7,See All 176 Reviews,"We're at the forefront of delivering the next big thing every day. At Peraton, our fast-paced company responds rapidly to the world's evolving challenges, delivering bold, innovative solutions that protect and promote freedom around the world.

As we move closer towards a safer and more secure future, our team of wickedly talented individuals is committed to Doing The Can't Be Done. Are you?",N/A
Consumer Financial Protection Bureau,1001 to 5000 Employees,"Washington, DC",Federal Agencies,3.7,3.7,3.4,4.0,2.9,4.2,3.4,See All 142 Reviews,"Our core functions

The CFPB was created to provide a single point of accountability for enforcing federal consumer financial laws and protecting consumers in the financial marketplace. Before, that responsibility was divided among several agencies. Today, it’s our primary focus.

Our work includes:
*Rooting out unfair, deceptive, or abusive acts or practices by writing rules, supervising companies, and enforcing the law
*Enforcing laws that outlaw discrimination in consumer finance
*Taking consumer complaints
*Enhancing financial education
*Researching the consumer experience of using financial products
*Monitoring financial markets for new risks to consumers","Mission: Our mission stems from our commitment to serving the consumer and our country. Our vision is a consumer finance marketplace that works for American consumers, responsible providers, and the economy as a whole.

This vision can only come from the people who are working toward it. Creating this kind of market takes a dedication to service, leadership and innovation.

SERVE

Our mission begins with service to the consumer and our country. We serve our colleagues by listening to one another and by sharing our collective knowledge and experience.

LEAD

Fostering leadership and collaboration at all levels is at the core of our success. We believe in investing in the growth of our colleagues and in creating an organization that is accountable to the American people.


INNOVATE

Our organization embraces new ideas and technology. We are focused on continuously improving, learning, and pushing ourselves to be great.


The Consumer Financial Protection Bureau (CFPB) is a 21st century agency that helps consumer finance markets work by making rules more effective, by consistently and fairly enforcing those rules, and by empowering consumers to take more control over their economic lives."
Dewberry,1001 to 5000 Employees,"Fairfax, VA",Architectural & Engineering Services,3.7,3.1,3.2,3.9,3.3,3.4,3.5,See All 197 Reviews,"Dewberry is a leading, market-facing firm with a proven history of providing professional services to a wide variety of public- and private-sector. Established in 1956, Dewberry is headquartered in Fairfax, Virginia, with more than 40 locations and 2,000 professionals nationwide. Dewberry serves state and federal clients, as well as universities, real estate developers and other commercial and institutional groups. Recognized for combining unsurpassed commitment to client service with deep subject matter expertise, Dewberry is dedicated to solving clients' most complex challenges and transforming their communities. To learn more, visit www.dewberry.",N/A
Groupe Crédit Agricole,5001 to 10000 Employees,"Montrouge, France",Investment Banking & Asset Management,3.7,3.6,3.5,3.5,3.1,3.5,3.3,"See All 1,528 Reviews","Le groupe Crédit Agricole est le premier financeur de l’économie française et l’un des tout premiers acteurs bancaires en Europe. Leader de la banque de proximité en Europe, le groupe est également premier gestionnaire d’actifs et premier bancassureur en Europe, et leader mondial du financement de l’aéronautique.
Fort de ses fondements coopératifs et mutualistes, de ses 140 000 collaborateurs et 31 500 administrateurs des Caisses locales et régionales, le groupe Crédit Agricole est une banque responsable et utile, au service de 50 millions de clients, 8,2 millions de sociétaires et 1,1 million d’actionnaires.
Grâce à son modèle de banque universelle de proximité -l’association étroite entre ses banques de proximité et les métiers qui leur sont liés - le Groupe accompagne ses clients dans leurs projets en France et dans le monde : assurance, immobilier, moyens de paiement, gestion d’actifs, crédit-bail et affacturage, crédit à la consommation, banque de financement et d’investissement.

>>> Pourquoi nous rejoindre ?
Ici, nous plaçons l’humain au cœur de nos projets. Nous souhaitons valoriser les talents de nos collaborateurs et leur parcours professionnel au sein du Groupe, en les accompagnant dans un cadre de confiance, bienveillant et responsabilisant.
En rejoignant nos équipes, nous vous proposons d’évoluer dans un environnement stimulant en constante évolution RH, digitale, sociétale etc. Et dans lequel nous avons à cœur de mener des actions favorisant la mixité, le bien-être au travail, la mobilité ou encore la formation.","Mission: Au service de l’économie, le Crédit Agricole se distingue également par sa politique de responsabilité sociale et environnementale dynamique et innovante. Elle repose sur une démarche pragmatique qui irrigue tout le groupe et met chaque collaborateur en action. L’entrée récente dans les indices extra-financiers de Vigeo-NYSE témoigne de la reconnaissance de notre engagement."
Bonneville Power,1001 to 5000 Employees,"Portland, OR",Energy,3.8,4.7,3.7,4.5,3.1,3.4,3.3,See All 131 Reviews,"Bonneville Power Administration (BPA) keeps the lights on in the Pacific Northwest. The US Department of Energy power marketing agency operates a transmission grid (with more than 15,000 miles of high-voltage lines) that delivers about 35% of the electrical power consumed in the region. The electricity that BPA wholesales is generated primarily by 31 federal hydroelectric plants (operated by the US Army Corp of Engineers) and one private nuclear facility. BPA also purchases power from other hydroelectric, gas-fired, and wind and solar generation facilities in North America. Founded in 1937, BPA sells power to more than 140 primary customers, mainly public and investor-owned utilities in the Pacific Northwest.",N/A
ManpowerGroup,10000+ Employees,"Milwaukee, WI",Staffing & Outsourcing,3.7,3.9,3.6,3.6,3.3,3.2,3.3,"See All 1,318 Reviews","ManpowerGroup™ (NYSE: MAN) has been the world’s workforce expert, creating innovative workforce solutions, for more than 65 years. As workforce experts, we connect more than 600,000 men and women to meaningful work across a wide range of skills and industries every day. Through our ManpowerGroup family of brands — Manpower®, Experis™, Right Management ® and ManpowerGroup™ Solutions— we help more than 400,000 clients in 80 countries",N/A
Bell Partners Inc.,1001 to 5000 Employees,"Greensboro, NC",Real Estate,3.8,3.3,3.7,3.6,3.4,3.9,3.7,See All 237 Reviews,"Established in 1976, Bell Partners Inc. (“Bell Partners”) is a privately held, vertically integrated apartment investment and management company focused on high-quality multifamily communities throughout the United States. Bell Partners has over 60,000 units under management and is one of the largest apartment renovators in the industry. The Company has over 1,500 associates and 9 offices (including its headquarters in Greensboro, NC) and offers an extensive and full service operating platform containing expertise in acquisitions and dispositions, financing, property operations, construction, accounting, risk management, market research and all other related support functions.",N/A
Longs Drug,10000+ Employees,"Woonsocket, RI",Drug & Health Stores,3.7,3.7,3.6,3.4,3.2,3.4,3.3,See All 120 Reviews,"Longs Drug Stores wants to be known for being short on hassle and long on service. A leading drugstore chain with about 520 stores in the western US and Hawaii, Longs prides itself on customer service. It gives store managers autonomy to select merchandise; its stores add local flavor by carrying specialty items popular in the neighborhoods they serve. With larger stores (23,000 sq. ft. on average) than CVS and Walgreen, the retailer surpasses the industry average when it comes to selling higher-margin, front-store items such as cosmetics, food, greeting cards, and OTC medications. Longs Drug's RxAmerica unit provides pharmacy benefit management services. Longs agreed in 2008 to be acquired by CVS Caremark.",N/A
