NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
Realty National,1 to 50 Employees,"San Diego, CA",Real Estate,4.9,N/A,5.0,4.9,5.0,4.7,4.8,See All 33 Reviews,"Reality National was established in April 2011 in partnership with CT Homes of A&E's hit TV show ""Flip This House"" and remains the nation’s most investor-friendly brokerage with over 30% of business from repeat investors.

Investors appreciate our creative negotiation style that makes every dollar count.

Agents succeed within our family-like culture that shares knowledge, ideas, contacts, and information easily between team members.

Buyers love the opportunity to see “off-market properties"" and submit an offer on their dream home without getting into a bidding war.

Sellers are impressed by the marketing system we’ve created to maximize exposure and provide detailed weekly reports which show exactly what the agents are doing to support the sale.

We are most proud of our Realty National Gives program which donates a portion of each transaction to local San Diego charities.",N/A
Network & Security Technologies,1 to 50 Employees,"Pearl River, NY",IT Services,4.9,3.0,5.0,4.8,4.9,4.5,5.0,See All 17 Reviews,"We are a nationally recognized, employee-owned and operated consulting firm that, since 2003, has served electric utility market participants with Cybersecurity consulting services focused on the electrical security sector. Experts on the NERC CIP standards (among other), we have been working with the electrical utility sector since the UA 1200 Reliability Standards. The bulk of our current work with Responsible Entities is focused on NERC CIP Version 6 (NERC CIP Version 6 Implementation Dates Here). In our last 14 years of business we have also successfully served educational, financial, hospitality, and manufacturing institutions with Control System and Communication Network reliability and cyber security consulting services.",N/A
ChartIQ,1 to 50 Employees,"Charlottesville, VA",Enterprise Software & Network Solutions,4.9,N/A,4.9,4.9,4.9,4.9,4.9,See All 15 Reviews,"ChartIQ is a profitable fintech startup focused on delivering the smartest software solutions to institutional banks, brokerages, and financial technology companies around the world.

We help teams build better products for web, desktop, and mobile platforms by delivering a consistent (and beautiful) experience and can focus more time on value-driven projects.

ChartIQ is redefining the financial technology space with modern, flexible software. Our culture reflects a fast moving, problem-solving environment. We invest authority in our people, letting them take risks and explore new ideas. Our pace is fast and our culture is honest and direct. We wear t-shirts, but we are professionals. We’ve grown fast, but we’re still a connected team. We take our work seriously, but we don’t take it home with us. We work as a team, but we retain our individuality. Plus, every day we buy you lunch!",N/A
4Stay,1 to 50 Employees,"Arlington, VA",Real Estate,4.9,N/A,4.9,4.8,4.9,4.5,4.9,See All 22 Reviews,N/A,N/A
JobGet,1 to 50 Employees,"Boston, MA",Staffing & Outsourcing,4.9,4.8,5.0,4.9,5.0,4.7,4.9,See All 25 Reviews,"JobGet is the fastest platform for anyone looking to hire or seeking a job in the hourly space, reducing the timeline from weeks to minutes.

Getting a job shouldn’t take hours filling online applications and waiting for weeks to hear back. JobGet has created a marketplace where employers and job seekers can instantly message each other, schedule meetings, or even video interview all within minutes.

We have already placed tens of thousands of job seekers successfully with thousands of corporations and businesses within our first 12 months of operation. The platform is rapidly expanding nationally to serve the millions of hourly workers looking for work.

JobGet has won the Global Grand Prize in the MIT Inclusive Innovation Challenge, as well as the Gold Award from MassChallenge. The platform is also venture-backed by some of the top investors in the technology space and has been featured in the press by The Globe, The Business Journals, MIT News, AmericanInno and NPR.",N/A
Above and Beyond Family Recovery Center,1 to 50 Employees,"Chicago, IL",Social Assistance,4.9,5.0,4.8,4.8,4.9,4.4,4.7,See All 38 Reviews,"Above and Beyond is the only outpatient treatment center, perhaps anwhere in the world, that offers a Vestibule format. This means that every client is educated on three different modalities of support groups (AA, SMART, Women (and Men) For Sobriety, and WRAP) and they themselves choose what they consider to be the best match based on where they are at in their stage of recovery. Above and Beyond Center's foundational philosophy is based on Harm Reduction which means that we accept where the client is now and then provide the education, support, and skills to help them work towards their own self-defined goals. In the short-term we support any decision that reduces harm to the client as they work towards their long-term goals, whatever they may be. For some clients this will be life-long abstinence while for others the goal might be control and management of their addictions and habits.","Mission: We began as one man's inspiration, which turned into an idea. We grew as our active expression of this idea took root, like a fantastic idea virus, and grew like a fierce, beautiful flower in the midst of a bleak, drug-ravaged landscape. We became an oasis to the invisible, ignored, and uninsured substance-abusive populations of Chicago. We remain a monument to the power of a selfless idea built on love and administered with deep compassionate competence."
Paperless Parts,1 to 50 Employees,"Boston, MA",Miscellaneous Manufacturing,4.9,4.7,5.0,4.7,4.9,4.7,5.0,See All 15 Reviews,"Paperless Parts was founded with a mission to make manufacturing more accessible.

Every day, we hear manufacturers tell us that software companies force them to change how they work to fit their product. We believe this is wrong: there is no “one size fits all” workflow for every manufacturing business.

Manufacturers should have the flexibility to choose and customize the tools they use for the job – this should be true for software, just as it is on the shop floor. The tools you choose should make your life easier, not create more work and problems.","Mission: We are a motivated group of creators with diverse backgrounds in manufacturing, mechanical engineering, software, start-ups, and national defense. We are intentional in everything we do, gritty in the pursuit of excellence, and curious with a bias for action. Paperless was built for manufacturers, by manufacturers.

We didn’t start in a garage, like Microsoft or Amazon – we started in a job shop."
ChartIQ,1 to 50 Employees,"Charlottesville, VA",Enterprise Software & Network Solutions,4.9,N/A,4.9,4.9,4.9,4.9,4.9,See All 15 Reviews,"ChartIQ is a profitable fintech startup focused on delivering the smartest software solutions to institutional banks, brokerages, and financial technology companies around the world.

We help teams build better products for web, desktop, and mobile platforms by delivering a consistent (and beautiful) experience and can focus more time on value-driven projects.

ChartIQ is redefining the financial technology space with modern, flexible software. Our culture reflects a fast moving, problem-solving environment. We invest authority in our people, letting them take risks and explore new ideas. Our pace is fast and our culture is honest and direct. We wear t-shirts, but we are professionals. We’ve grown fast, but we’re still a connected team. We take our work seriously, but we don’t take it home with us. We work as a team, but we retain our individuality. Plus, every day we buy you lunch!",N/A
JobGet,1 to 50 Employees,"Boston, MA",Staffing & Outsourcing,4.9,4.8,5.0,4.9,5.0,4.7,4.9,See All 25 Reviews,"JobGet is the fastest platform for anyone looking to hire or seeking a job in the hourly space, reducing the timeline from weeks to minutes.

Getting a job shouldn’t take hours filling online applications and waiting for weeks to hear back. JobGet has created a marketplace where employers and job seekers can instantly message each other, schedule meetings, or even video interview all within minutes.

We have already placed tens of thousands of job seekers successfully with thousands of corporations and businesses within our first 12 months of operation. The platform is rapidly expanding nationally to serve the millions of hourly workers looking for work.

JobGet has won the Global Grand Prize in the MIT Inclusive Innovation Challenge, as well as the Gold Award from MassChallenge. The platform is also venture-backed by some of the top investors in the technology space and has been featured in the press by The Globe, The Business Journals, MIT News, AmericanInno and NPR.",N/A
Presence,1 to 50 Employees,"Saint Petersburg, FL",Colleges & Universities,4.9,N/A,5.0,4.9,4.9,4.2,4.5,See All 16 Reviews,"Our founder and our team were student leaders and staff professionals from functional areas all over campus. From these experiences, we know the impact that student leadership and involvement play in learning, engagement, and achievement.

We found that increasing engagement, assessing involvement, and improving retention were just a few of the surface-level problems driven by the inability to collect, understand, and take action on data. So we created Presence, where we build the solutions to affordably and effectively help students and professionals be more successful.",N/A
Network & Security Technologies,1 to 50 Employees,"Pearl River, NY",IT Services,4.9,3.0,5.0,4.8,4.9,4.5,5.0,See All 17 Reviews,"We are a nationally recognized, employee-owned and operated consulting firm that, since 2003, has served electric utility market participants with Cybersecurity consulting services focused on the electrical security sector. Experts on the NERC CIP standards (among other), we have been working with the electrical utility sector since the UA 1200 Reliability Standards. The bulk of our current work with Responsible Entities is focused on NERC CIP Version 6 (NERC CIP Version 6 Implementation Dates Here). In our last 14 years of business we have also successfully served educational, financial, hospitality, and manufacturing institutions with Control System and Communication Network reliability and cyber security consulting services.",N/A
Above and Beyond Family Recovery Center,1 to 50 Employees,"Chicago, IL",Social Assistance,4.9,5.0,4.8,4.8,4.9,4.4,4.7,See All 38 Reviews,"Above and Beyond is the only outpatient treatment center, perhaps anwhere in the world, that offers a Vestibule format. This means that every client is educated on three different modalities of support groups (AA, SMART, Women (and Men) For Sobriety, and WRAP) and they themselves choose what they consider to be the best match based on where they are at in their stage of recovery. Above and Beyond Center's foundational philosophy is based on Harm Reduction which means that we accept where the client is now and then provide the education, support, and skills to help them work towards their own self-defined goals. In the short-term we support any decision that reduces harm to the client as they work towards their long-term goals, whatever they may be. For some clients this will be life-long abstinence while for others the goal might be control and management of their addictions and habits.","Mission: We began as one man's inspiration, which turned into an idea. We grew as our active expression of this idea took root, like a fantastic idea virus, and grew like a fierce, beautiful flower in the midst of a bleak, drug-ravaged landscape. We became an oasis to the invisible, ignored, and uninsured substance-abusive populations of Chicago. We remain a monument to the power of a selfless idea built on love and administered with deep compassionate competence."
Allied Contact Management,1 to 50 Employees,"Sandy, UT",Staffing & Outsourcing,4.9,N/A,4.9,5.0,4.9,4.6,4.7,See All 27 Reviews,Our team has developed tried and true methods of creating alignment between agents and the brand they represent to create the most motivated and engaged contact workforce on the planet! We draw from the principles of Abraham Maslow and Benjamin Graham to deliver maximum recurring value to our key stakeholders: contact agents and our customers. The result is a premium product at a value price.,"Mission: We are a team of individuals dedicated to the idea of doing things the right way for its own sake. We value continuous learning, honesty, transparency, integrity, and leadership by example. Our mission is to develop the most committed, fulfilled and engaged workforce on the planet.

Our vision is to deliver the unequivocal best in contact center services through its “free-market” approach to campaign management."
Cardiac Life Products,1 to 50 Employees,"Rochester, NY",Building & Personnel Services,4.9,4.7,4.7,4.8,4.7,4.8,4.8,See All 45 Reviews,"Cardiac Life is a Small, Women Owned business based in E. Rochester NY. We have a unique office experience with a dedicated team. We are registered with the NY/NJ Port Authority, School Construction Authority, NYS WBE, WBENC. Our business offering includes all brands of Automated External Defibrillators, AED/CPR/First Aid training and a comprehensive AED program management tool called AEDSafetrack. We also offer products to respond to mass casualties . Our Lifesaver water recovery products allow you to always have clean water, regardless of the circumstances.

Cardiac Life is focused on saving lives through empowering others.","Mission: Just because a heart stops, a live does not have to end. Cardiac Life empowers others to Save Lives. We represent all brands of AEDs, are an American Heart Association training center and have developed a customized AED program management tool called AEDSafetrack to mitigate risk and ensure AED program compliance on a state wide and national level."
BeyondCurious,1 to 50 Employees,"Los Angeles, CA",Consulting,4.9,N/A,4.9,4.5,4.9,4.5,4.8,See All 13 Reviews,"We make elephants run.

BeyondCurious helps organizations accelerate their digital transformation. We provide strategies, digital solutions and top talent to make your organization agile and innovative. BeyondCurious is a catalyst that unlocks the limitless potential of people and organizations, giving you clarity and results that create immediate impact.",N/A
Rain Retail Software,1 to 50 Employees,"Springville, UT",Computer Hardware & Software,4.9,4.9,4.9,4.9,4.8,4.7,4.4,See All 27 Reviews,"Rain retail software is a cloud-based point of sale (POS) and integrated website solution that is Mac OS and Windows compatible.

Rain is an all-in-one platform designed for small to medium sized specialty retailers that offer sales, rentals, repairs, events, and classes. Rain is typically recommended to music stores, ski and snowboard shops, scuba shops and similar specialty retail segments.",N/A
OMG Commerce,1 to 50 Employees,"Springfield, MO",Advertising & Marketing,4.9,5.0,4.8,4.6,4.6,4.5,4.6,See All 13 Reviews,"OMG Commerce is a digital marketing agency that focuses on Google Ads, YouTube Ads, Amazon Advertising, and Amazon DSP. Specifically serving eCommerce companies, we've grown to ~50 employees since our start in 2010. The main key to our success is our internal culture, which requires all team members to not just demonstrate but also protect our core values.",N/A
SCOIR,1 to 50 Employees,"West Chester, PA",Internet,4.9,N/A,4.7,4.7,4.8,4.6,4.7,See All 7 Reviews,"Scoir expands college access and improves collegiate outcomes by simplifying research and decision-making with beautifully designed software that engages, informs, and facilitates interaction among students, parents, counselors, and colleges.

History shows that higher education is the surest path to expand opportunities for advancement in life, yet far too many high school students fail to realize those opportunities. What we do matters.",N/A
Webby Central,1 to 50 Employees,"Walpole, MA",IT Services,4.9,5.0,4.5,4.6,4.6,4.7,4.8,See All 46 Reviews,"Webby Central envelops broad areas of Web Design, Development, Growth Driven Marketing and business consulting. Our aims to step beyond the client's expectations as quality and perfection remain our priority. We offer superior customer service to the wide base of our clients. Our business-driven approach separates us from typical Web Design Companies. For the past Five years, we have built a reputation for creating a positive return on investment for our clients.

Highlights Of Our Quality-optimized Services

* Business-centric digital solutions
* Interactive user experience & responsiveness
* Tailor-made designs & customized identity Effective
* brand awareness High-rated designing & development process

Webby Central endeavors to adorn your business values with our explicit web solutions along with growth driven marketing approach. We help our clients to achieve top-notch position in the market sphere and let them shine with an outstanding corporate identity.",N/A
First National Realty Partners,1 to 50 Employees,"Red Bank, NJ",Real Estate,4.9,5.0,4.9,4.7,4.9,4.4,5.0,See All 33 Reviews,"First National Realty Partners (FNRP) is a rapidly growing commercial real estate private equity firm founded in 2015 that owns and operates more than 3 Million Square Feet of real estate throughout the United States. With a portfolio valued in excess of $400 Million, FNRP focuses on expanding its portfolio by acquiring market-dominate, well-located commercial assets well below replacement cost. Being vertically integrated, FNRP actively manages its portfolio through an in-house team comprised of more than 40 full-time real estate professionals focused on acquisitions, property/asset management, leasing, finance, accounting, and investor relations.",N/A
Dataquest,1 to 50 Employees,"San Francisco, CA",Education Training Services,4.9,4.0,5.0,5.0,4.8,4.3,4.5,See All 10 Reviews,"Dataquest teaches data science through analyzing real-world data and building projects. Our approach helps students deeply explore and learn concepts in an exciting way. Our students have been hired at leading companies like SpaceX, Amazon, Microsoft, and Facebook.

We have hundreds of thousands of students across the globe, and we've been doubling or tripling revenue yearly since we launched, all while bootstrapping.",N/A
All American Entertainment,1 to 50 Employees,"Durham, NC",Advertising & Marketing,4.9,N/A,4.7,4.7,4.8,4.7,4.7,See All 20 Reviews,"All American Entertainment (AAE) is a full-service celebrity booking agency connecting audiences with innovative minds and powerful ideas across all disciplines.

As one of the largest global talent buyers, AAE works to identify and engage the best speakers for conferences, conventions, and special events, and has booked over $150M of celebrity talent on behalf of thousands of the most respected companies and organizations in the world.

AAE has secured some of the most influential figures and thought leaders of our time, including: Sir Richard Branson, Amal Clooney, Mehmet Oz, Malcolm Gladwell, Magic Johnson, Caroline Kennedy, Anderson Cooper, Seth Meyers, and Bruno Mars.",N/A
3QC,1 to 50 Employees,"Folsom, CA",Construction,4.9,N/A,5.0,4.7,4.9,4.9,4.6,See All 12 Reviews,"3QC is a team of Building Commissioning Experts who have over 15 years of Commissioning experience across a wide range of market segments from Education to Health, Transportation, Public Safety and Private establishments including full-scale sports stadiums. We help owners achieve their goal of a safe, healthy, energy efficient, and highly functional facility. Our specialties include Whole Building Commissioning, Retro-Commissioning, Zero Net Energy (ZNE), LEED, Sustainability, Building Management Systems, Building Enclosure, and HVAC.

Since the company’s inception in 2003, we’ve seen steady growth in both the clients we serve and in the types of services offered – adapting and changing to meet their needs. Currently 3QC provides Commissioning; a holistic quality process spanning pre-design to post-construction operation and can be thought of as a checks-and-balances system that mitigates risk to the owner and ensures building systems functionality. Commissioning assists in the delivery of a project that provides a safe and healthful facility; optimizes energy use; reduces operating costs; ensures adequate O&M staff training; meets high performance criteria - CHPS, LEED and Green Building Codes; and improves building systems documentation. Ultimately, Commissioning saves time, money, and energy. Our building experts help owners realize their project requirements and build sustainable facilities for the future.",N/A
ENGAGENCY,1 to 50 Employees,"Austin, TX",Internet,4.9,N/A,5.0,4.9,5.0,4.7,5.0,See All 7 Reviews,"Engagency is a trusted Sitecore Certified Solutions Partner that specializes in Sitecore content, commerce, and digital marketing solutions. We integrate custom applications and enterprise systems with Sitecore, to build digital experiences that are so responsive, helpful, and relevant, that buying always feels like a joy. We call that a “MeCommerce Experience”, and our team of Sitecore architects, developers, and support engineers help bring a personal touch back to the buying process, for millions of people every day.

We provide 24x7 managed services. We train your team to get the most out of Sitecore. We specialize in working with agencies and we welcome the opportunity to work with your's. We provide all of the support, training, consulting, integration, and implementation services you need to get the greatest return on your Sitecore investment, and ensure that you're successful every step of the way.",N/A
Brilliant,1 to 50 Employees,"San Francisco, CA",Colleges & Universities,4.9,N/A,5.0,4.0,4.9,4.4,4.7,See All 7 Reviews,"Brilliant is a tight-knit team of scientists, educators, engineers, storytellers, and illustrators who are redesigning education at scale. We believe that math and science are fascinating and beautiful, but that the tools widely used to teach it are dry and ineffective. Brilliant makes a web and mobile app that makes learning a variety of topics fun -- through problem solving and fun interactive explorations.

Our courses are written by leading instructors and researchers to guide members through an exploration of deep concepts and principles – from foundational math and science to cutting-edge computer science and professional topics.

Brilliant currently helps over 9 million members around the world cultivate problem solving skills, build intuition, and master concepts rather than memorize them. To understand more about our approach, see our learning principles: brilliant.org/principles/

We’re hiring! You can see all open roles and learn more about our team culture on our Careers page: brilliant.org/careers/",N/A
Rain Retail Software,1 to 50 Employees,"Springville, UT",Computer Hardware & Software,4.9,4.9,4.9,4.9,4.8,4.7,4.4,See All 27 Reviews,"Rain retail software is a cloud-based point of sale (POS) and integrated website solution that is Mac OS and Windows compatible.

Rain is an all-in-one platform designed for small to medium sized specialty retailers that offer sales, rentals, repairs, events, and classes. Rain is typically recommended to music stores, ski and snowboard shops, scuba shops and similar specialty retail segments.",N/A
Dataquest,1 to 50 Employees,"San Francisco, CA",Education Training Services,4.9,4.0,5.0,5.0,4.8,4.3,4.5,See All 10 Reviews,"Dataquest teaches data science through analyzing real-world data and building projects. Our approach helps students deeply explore and learn concepts in an exciting way. Our students have been hired at leading companies like SpaceX, Amazon, Microsoft, and Facebook.

We have hundreds of thousands of students across the globe, and we've been doubling or tripling revenue yearly since we launched, all while bootstrapping.",N/A
Gradelink,1 to 50 Employees,"Foothill Ranch, CA",Enterprise Software & Network Solutions,4.9,N/A,4.9,5.0,4.8,4.1,4.6,See All 14 Reviews,"Gradelink&reg; produces an award-winning online school administration system that connects students, parents, teachers and school administrators.
Our solutions equip schools with cutting edge administrative tools like academic reporting, financial billing, teacher grade books, standards assessments, parent access, attendance tracking and more, all via the web. Our goal is to offer the education market an indispensable, user-friendly experience with the best customer support in the industry.",N/A
Bernard Nickels & Associates,1 to 50 Employees,"New York, NY",Staffing & Outsourcing,4.9,N/A,4.9,4.9,5.0,4.8,4.8,See All 50 Reviews,"Bernard Nickels & Associates was founded in 2002. Our areas of expertise include Information Technology, Office Support, Accounting/Finance, Engineering, Legal Services, Human Resources and Creative Services.

We are dedicated to the personal, professional and financial fulfillment of our employees and the candidates we represent in the marketplace. We help them achieve their objectives by ensuring we have an in-depth understanding of their background, experience and goals, and by doing all we can to help them reach those goals.

Our Dedication: Extreme

We act as if people’s lives depend on us—because in a very real sense, they do. We believe that for our clients and our candidates, quality of work has everything to do with quality of life. They are inextricably linked. Our responsibility is to ensure the highest quality of work by matching the right person with the right job.","Mission: Our Difference: Extreme Service

We give our clients a level of personalized service that’s become our “trademark.” We call it Extreme Service. It pervades our culture and sets us apart from other firms.

Extreme service means a level of integrity and professionalism rarely seen in the staffing industry. It means stopping at nothing to get the job done—24 x 7 x 365, including weekends and holidays. Our clients recognize this, and reward our commitment by turning to us time after time."
Webby Central,1 to 50 Employees,"Walpole, MA",IT Services,4.9,5.0,4.5,4.6,4.6,4.7,4.8,See All 46 Reviews,"Webby Central envelops broad areas of Web Design, Development, Growth Driven Marketing and business consulting. Our aims to step beyond the client's expectations as quality and perfection remain our priority. We offer superior customer service to the wide base of our clients. Our business-driven approach separates us from typical Web Design Companies. For the past Five years, we have built a reputation for creating a positive return on investment for our clients.

Highlights Of Our Quality-optimized Services

* Business-centric digital solutions
* Interactive user experience & responsiveness
* Tailor-made designs & customized identity Effective
* brand awareness High-rated designing & development process

Webby Central endeavors to adorn your business values with our explicit web solutions along with growth driven marketing approach. We help our clients to achieve top-notch position in the market sphere and let them shine with an outstanding corporate identity.",N/A
First National Realty Partners,1 to 50 Employees,"Red Bank, NJ",Real Estate,4.9,5.0,4.9,4.7,4.9,4.4,5.0,See All 33 Reviews,"First National Realty Partners (FNRP) is a rapidly growing commercial real estate private equity firm founded in 2015 that owns and operates more than 3 Million Square Feet of real estate throughout the United States. With a portfolio valued in excess of $400 Million, FNRP focuses on expanding its portfolio by acquiring market-dominate, well-located commercial assets well below replacement cost. Being vertically integrated, FNRP actively manages its portfolio through an in-house team comprised of more than 40 full-time real estate professionals focused on acquisitions, property/asset management, leasing, finance, accounting, and investor relations.",N/A
OMG Commerce,1 to 50 Employees,"Springfield, MO",Advertising & Marketing,4.9,5.0,4.8,4.6,4.6,4.5,4.6,See All 13 Reviews,"OMG Commerce is a digital marketing agency that focuses on Google Ads, YouTube Ads, Amazon Advertising, and Amazon DSP. Specifically serving eCommerce companies, we've grown to ~50 employees since our start in 2010. The main key to our success is our internal culture, which requires all team members to not just demonstrate but also protect our core values.",N/A
Dataquest,1 to 50 Employees,"San Francisco, CA",Education Training Services,4.9,4.0,5.0,5.0,4.8,4.3,4.5,See All 10 Reviews,"Dataquest teaches data science through analyzing real-world data and building projects. Our approach helps students deeply explore and learn concepts in an exciting way. Our students have been hired at leading companies like SpaceX, Amazon, Microsoft, and Facebook.

We have hundreds of thousands of students across the globe, and we've been doubling or tripling revenue yearly since we launched, all while bootstrapping.",N/A
SeekOut,1 to 50 Employees,"Bellevue, WA",Computer Hardware & Software,4.9,4.7,4.9,4.2,4.9,4.4,4.7,See All 19 Reviews,"We built SeekOut after feeling the pain of trying to hire passive candidates in a competitive market. After experiencing the clunky tools, expensive licenses and terrible response rates, we knew we could do better. Our background working in search, messaging, machine learning/AI and natural language processing gives us a unique perspective in the space. SeekOut was built for sourcers, not to replace them, and we’re confident you’ll find it the most recruiter-friendly tool on the market.",N/A
Essential Data,1 to 50 Employees,"Shelton, CT",Consulting,4.9,4.0,4.9,5.0,5.0,4.5,4.9,See All 23 Reviews,"Essential Data Corporation is the nationwide leader in Technical Writing, Training Development, Business Analysis and Business Intelligence services. An 8(a) certified, woman-owned small business, Essential Data has been providing the highest quality, most cost-effective services across a wide variety of industries in both the public and private sector for more than 25 years.","Mission: EDC’s approach is client-centric. We appoint a local engagement manager from one of our 30 nationwide offices who understands each client’s requirements. The engagement manager finds the perfect team of consultants (from a pool of technical writers, training developers, business analysts) to meet those requirements and is at the client’s disposal until the project is complete. The engagement manager is in constant communication with both the client and the consultants assigned to the project."
ParqEx,1 to 50 Employees,"Chicago, IL",Real Estate,4.9,4.3,4.9,4.8,5.0,3.9,4.9,See All 14 Reviews,N/A,N/A
Black Box Intelligence,1 to 50 Employees,"Dallas, TX",Research & Development,4.9,N/A,5.0,4.9,4.9,4.7,4.3,See All 18 Reviews,"Black Box Intelligence™ (formerly TDn2K) is the leading data and insights provider of workforce, guest, consumer and financial performance benchmarks for the hospitality industry. The Black Box Intelligence product suite is the industry standard for operators seeking to achieve best-in-class performance results. With the largest and most reliable set of real restaurant data in the marketplace, Black Box Intelligence currently tracks and analyzes nearly 300 companies, over 2.4 million employees and $76 billion in annual sales revenue. Black Box Intelligence is also the producer of the Global Best Practices Conference held annually in Dallas, Texas.

Awards:
Dallas Business Journal's Top 100 Best Places to Work",N/A
Justuno,1 to 50 Employees,"San Francisco, CA",Computer Hardware & Software,4.9,N/A,4.9,4.9,4.9,4.4,4.8,See All 18 Reviews,"Justuno is an on-site marketing software company based in San Francisco, California, and is headed by CEO, Erik Christiansen. Justuno's technology suite focuses on converting visitors into subscribers and customers.

Justuno helps retailers and marketers capture more leads from website traffic, and earn more sales, through targeted onsite promotions.",N/A
ParqEx,1 to 50 Employees,"Chicago, IL",Real Estate,4.9,4.3,4.9,4.8,5.0,3.9,4.9,See All 14 Reviews,N/A,N/A
Essential Data,1 to 50 Employees,"Shelton, CT",Consulting,4.9,4.0,4.9,5.0,5.0,4.5,4.9,See All 23 Reviews,"Essential Data Corporation is the nationwide leader in Technical Writing, Training Development, Business Analysis and Business Intelligence services. An 8(a) certified, woman-owned small business, Essential Data has been providing the highest quality, most cost-effective services across a wide variety of industries in both the public and private sector for more than 25 years.","Mission: EDC’s approach is client-centric. We appoint a local engagement manager from one of our 30 nationwide offices who understands each client’s requirements. The engagement manager finds the perfect team of consultants (from a pool of technical writers, training developers, business analysts) to meet those requirements and is at the client’s disposal until the project is complete. The engagement manager is in constant communication with both the client and the consultants assigned to the project."
Boly:Welch,1 to 50 Employees,"Portland, OR",Staffing & Outsourcing,4.9,N/A,5.0,4.9,5.0,4.6,4.9,See All 58 Reviews,"Boly:Welch is in the people business – we source top talent, help clients retain employees, and invest in their success. From Executive Search to Recruiting and Contract Temporary Staffing, people matter. Our team builds relationships with clients and candidates, following our mission to make connections that enrich our community by seeing possibilities in people.

We offer the following services:

An Executive Search division, AGENCY SEARCH, with a passion for excellence and deep understanding of leadership talent.

Direct-Hire and Temp-to-Hire Recruiting consultants connect global talent in Accounting, Financial Services, Footwear & Apparel, Human Resources, Legal, and Office Administration.

Our Contract Temporary Staffing team supports short-term, contingent needs.",N/A
The Energy Project,1 to 50 Employees,"Yonkers, NY",Consulting,4.9,N/A,4.8,4.9,4.8,4.7,4.7,See All 38 Reviews,"We're a next-generation consulting firm focused on fully fueling some of the world's most progressive and innovative companies. We integrate physiology, neurochemistry and psychology to address your most critical human performance challenges.",N/A
"Concourse Federal Group
Part of Concourse Companies",1 to 50 Employees,"Washington, DC",Architectural & Engineering Services,4.9,4.6,4.9,4.8,4.9,4.7,4.7,See All 30 Reviews,"Established in 2009, Concourse Federal Group (CFG) is a thriving VA CVE verified Service-Disabled Veteran-Owned Small Business (SDVOSB). We are headquartered in a SBA certified HUBZone in Washington, DC. Concourse has become a nationally recognized industry leader, committed to advancing our clients’ missions through the delivery of high quality professional services.",N/A
Essential Data,1 to 50 Employees,"Shelton, CT",Consulting,4.9,4.0,4.9,5.0,5.0,4.5,4.9,See All 23 Reviews,"Essential Data Corporation is the nationwide leader in Technical Writing, Training Development, Business Analysis and Business Intelligence services. An 8(a) certified, woman-owned small business, Essential Data has been providing the highest quality, most cost-effective services across a wide variety of industries in both the public and private sector for more than 25 years.","Mission: EDC’s approach is client-centric. We appoint a local engagement manager from one of our 30 nationwide offices who understands each client’s requirements. The engagement manager finds the perfect team of consultants (from a pool of technical writers, training developers, business analysts) to meet those requirements and is at the client’s disposal until the project is complete. The engagement manager is in constant communication with both the client and the consultants assigned to the project."
Cognistx,1 to 50 Employees,"Pittsburgh, PA",IT Services,4.9,5.0,4.8,4.5,4.8,4.2,4.8,See All 17 Reviews,"Founded in 2015, Cognistx is a Pittsburgh-based applied AI company, building multistrategy AI systems for clients across the U.S. We create AI-powered computer systems that can sense, learn, and act. Our founders are pioneers in the fields of automatic question-answering, speech processing, computer vision, natural language processing (NLP), and applied machine learning. We are able to efficiently combine and customize the best advanced technologies — our AI building blocks — to create applications that extract meaningful insights to produce measurable impact for our clients.",N/A
Heritage Home Loans,1 to 50 Employees,"Spokane Valley, WA",Lending,4.9,5.0,4.9,4.7,4.8,4.0,4.6,See All 12 Reviews,"We are a direct lender offering a comprehensive list of home loan programs for purchase and refinance like FHA, VA, Fannie Mae, Freddie Mac, and USDA. The most important product we have however is a level of personal service unmatched in our industry.

With over 40 years of lending experience right here in Spokane, you will not find a more knowledgeable and motivated group of Home Loan Experts around. We have helped thousands of our neighbors in and around Spokane from first time home buyers with little to no money down, to serious investors.",N/A
TwinFold Capital,1 to 50 Employees,"Los Angeles, CA",Lending,4.9,N/A,5.0,4.9,4.9,5.0,5.0,See All 19 Reviews,"TwinFold Capital, is a privately-held family owned company headquartered in the heart of Los Angeles, California. Since 2008, TwinFold Capital has been a leading provider of working capital and merchant financing to small and medium sized businesses throughout the United States. Our honest approach and unparalleled commitment to our clients create a distinct advantage over our competitors.

By accessing our innovative programs, strategic partnerships, market expertise, and keen understanding of our client’s needs, we leverage our extensive resources to ensure that every client receives the best customized funding options. Our goal is to make the funding process as seamless and painless as possible.

Our passion, hard work, and dedication to the success of small businesses are some of the many reasons TwinFold Capital is The Best Reviewed Merchant Funding Company.",N/A
