NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
U.S. General Services Administration,10000+ Employees,"Washington, DC",Federal Agencies,4.1,4.4,3.7,4.4,3.3,4.2,3.6,See All 378 Reviews,"The General Services Administration (GSA) doesn't make federal agencies -- it makes them better. In addition to acting as the government's landlord in obtaining office space for the federal workforce, the GSA also manages properties, and supplies equipment, telecommunications, and information technology products to its customer agencies. It oversees some $24 billion in federal assets, including 8,600 buildings, and over 20,000 vehicles. It also manages USA.gov, the government's official Web site. The agency operates through divisions including the Federal Acquisition Service and Public Buildings Service. The GSA was established in 1949 and has an annual budget of approximately $675 million.",N/A
Home Care Assistance,5001 to 10000 Employees,"San Francisco, CA",Health Care Services & Hospitals,4.1,4.5,3.9,3.8,3.8,3.4,3.7,See All 286 Reviews,"Home Care Assistance is one of the largest and fastest growing home care companies in the world, with almost 200 locations and over 8,000 employees across the United States, Canada and Australia. Every year, we help more than 30,000 families navigate their in-home care needs, and we are a trusted partner to thousands of healthcare professionals, fiduciaries, hospitals and residential facilities. Home Care Assistance has been dubbed 'the home care company with a Silicon Valley soul' and has been recognized for our award-winning healthy longevity book series, groundbreaking cognitive therapeutics program and innovative consumer education campaigns. Headquartered in San Francisco, Home Care Assistance is constantly seeking dedicated professionals who are passionate about the company's mission to change the way the world ages.","Mission: Our mission at Home Care Assistance is to change the way the world ages.
We provide older adults with quality care that enables them to live happier, healthier lives at home. Our services are distinguished by the caliber of our caregivers, the responsiveness of our staff and our expertise in home care. We embrace a positive, balanced approach to aging centered on the evolving needs of older adults."
Varian Medical Systems,5001 to 10000 Employees,"Palo Alto, CA",Biotech & Pharmaceuticals,4.1,4.2,4.1,3.7,3.6,3.9,3.7,See All 708 Reviews,"Imagine a world without fear of cancer. We do, every day. We innovate new technologies for treating cancer and for connecting clinical teams to advance patient outcomes. Through ingenuity we inspire new victories and empower people in the fight against cancer. We are Varian.

Varian is the world’s leading manufacturer of medical devices and software for treating and managing cancer. When you join Varian, you become part of a global network of over 6,500 innovative and inspired minds working together as One Varian to save lives and provide hope.

Our unique values and cultural beliefs create a fulfilling work environment you won’t find elsewhere. We are united by our goals to inspire people and beat cancer. We hold each other accountable and engage at work, to do well by doing the right thing.

Together, we are greater than cancer.",N/A
Ann & Robert H. Lurie Children's Hospital of Chicago,1001 to 5000 Employees,"Chicago, IL",Health Care Services & Hospitals,4.1,4.1,4.2,3.6,3.5,3.3,3.8,See All 356 Reviews,"Ann & Robert H. Lurie Children's Hospital of Chicago is the largest pediatric healthcare provider in the region with a 130 year legacy of excellence. We are proud to serve as the pediatric teaching and research partner of Northwestern University Feinberg School of Medicine, and are ranked nationally in all 10 pediatric specialties by U.S. News & World Report.","Mission: We are dedicated to the health and well-being of all children. As the pediatric teaching facility of Northwestern University Feinberg School of Medicine, this commitment drives us to be a leader in:

-Pediatric healthcare delivery
-Research into the prevention, causes and treatment of diseases that affect children
-Education for physicians, nurses and allied health professionals
-Advocacy for the general well-being of all children."
"COUNTRY Financial
Hiring Surge",1001 to 5000 Employees,"Bloomington, IL",Insurance Carriers,4.1,3.6,4.1,3.7,3.6,4.1,3.8,See All 625 Reviews,"For more than 90 years, COUNTRY Financial been dedicated to helping others plan for their future while also protecting what’s important in life. What started long ago as a simple commitment on Midwest farmlands has now expanded across 19 states. Today, our local representatives and employees remain dedicated to serving nearly one million households with our diverse range of personal and business insurance products as well as retirement and investment services—helping to create a stronger more secure future for our clients and the communities we are proud to serve.",N/A
Children's Mercy Hospitals and Clinics,5001 to 10000 Employees,"Kansas City, MO",Health Care Services & Hospitals,4.1,4.2,4.0,4.0,3.6,4.0,3.8,See All 309 Reviews,"Children's Mercy continues transforming children's lives and redefining pediatric medicine.

We are the only free-standing children's hospital between St. Louis and Denver and provide comprehensive care for patients from birth to 21. Children's Mercy consistently is ranked among the leading children's hospitals in the nation. We were the first hospital in Missouri or Kansas to earn the prestigious Magnet designation for excellence in patient care from the American Nurses Credentialing Center.","Mission: Mission
Improve the health and well being of children by providing comprehensive, family-centered health care and committing to the highest level of clinical and psychosocial care, and to research, academic and service excellence.

Vision
Be a national and international leader recognized for advancing pediatric health and delivering optimal health outcomes through innovation and a high-value, integrated system of care."
Discount Tire,10000+ Employees,"Scottsdale, AZ",Automotive Parts & Accessories Stores,4.1,4.0,4.2,3.4,3.8,3.8,4.0,"See All 1,166 Reviews","Discount Tire (known as America's Tire in some parts of California) is the world’s largest independent tire and wheel retailer. We are known for a wide range of product choices, affordable pricing, expert staff, and customer focus. And at discounttire.com, customers can research, order and make an appointment for service.",N/A
Hyland,1001 to 5000 Employees,"Westlake, OH",Computer Hardware & Software,4.1,4.2,4.4,4.4,3.8,3.5,3.8,See All 679 Reviews,"Hyland is a software company that thrives on new ideas and diverse perspectives. Since 1991, it’s been our mission to help our employees, customers and partners exceed their potential. We believe Hylanders can accomplish anything when they have the freedom to innovate, be creative and embrace the future. That, and an intense dedication to our core values, is what our award-winning software is built on",N/A
Hines Interests Limited Partnership,1001 to 5000 Employees,"Houston, TX",Real Estate,4.1,3.8,3.9,3.6,3.5,3.9,3.7,See All 332 Reviews,"Hines has many interests, but none of them involve ketchup. The real estate firm invests in, develops, renovates, manages, and finances commercial real estate including office buildings, industrial parks, medical facilities, mixed-use developments, and master-planned residential communities. Its portfolio includes more than 1,100 properties completed, under development, managed, or invested in around the world. Hines has collaborated with such world-renowned architects as I. M. Pei, Philip Johnson, and Frank Gehry. Management services include marketing, tenant relations, and contract negotiations. Chairman Gerald Hines founded the family-controlled company in 1957.",N/A
CONMED Corporation,1001 to 5000 Employees,"Largo, FL",Health Care Products Manufacturing,4.1,3.6,4.1,4.1,4.0,4.1,3.9,See All 276 Reviews,"CONMED is a global medical technology company that specializes in the development and sale of surgical and patient monitoring products and services that allow our physician customers to deliver high quality care and as a result, enhanced clinical outcomes for their patients.

With products that are recognized as technological leaders by the specialties they serve, healthcare professionals within the Orthopedic, Laparoscopic, Robotic and Open Surgery, Gastroenterology and Pulmonology as well as Cardiology and Critical Care specialties have come to value the CONMED name across the world.

Our broad portfolio focuses on the needs and wants of specific specialties while coming together at the point of care delivery to offer our customers the power of choice and the power of convenience...","Mission: Mission Statement:
Our Mission is to enable healthcare providers around the world to deliver exceptional outcomes for patients, through accessible CONMED solutions.

Vision Statement:
Empower healthcare providers worldwide to deliver exceptional outcomes for patients.
CONMED.... Imagine what we could do together."
Conservice,1001 to 5000 Employees,"Logan, UT",Utilities,4.1,4.0,4.3,4.0,4.1,4.0,4.1,See All 406 Reviews,"Conservice is the largest utility management company in the United States, offering unparalleled solutions for multi-family, single-family, student housing, military housing, and commercial locations. These solutions, along with our commitment to exceeding expectations, make us an excellent company to work for and with.

We exceed partner expectations by:

• Creating customizable solutions
• Reducing operating costs
• Promoting conservation
• Maintaining an unmatched level of customer service.

We exceed team member expectations by:

• Encouraging and supporting a professional, fun, and engaging culture
• Providing excellent benefits
• Providing discounts to local businesses and activities
• Allotting time for charitable service (2 hours per month)
• Scheduling team and company events like potlucks, Halloween, Hawaii Day, Star Wars Day, Cinco de Mayo, and larger company parties","Mission: Our CEO, Scott Hardy, and our leadership team are passionate about our team members and our company tenets: Exceeding Expectations, Accountability, Continuous Improvement, and No Surprises. With each tenet rooted in Respect, we promote and support a culture of professionalism, fun, and team engagement. Halloween, summer parties and end of the year events bring us together to celebrate our hard work and commitment. If you throw in community discounts, free soda, excellent benefits and a team dedicated to help advance your individual career development, you’ve got a pretty awesome place to work!

We can’t forget to talk about Conservice cares! Our organization is an active participant in numerous charitable causes, locally and nationally through our Conservice Cares program. Conservice team members are encouraged to take two hours of paid time, each month to perform much needed service in our community. Some of the beneficiaries of this program have included local schools, senior citizen centers, food banks, and hospitals. Thousands of hours are donated each year to our communities."
Equity Residential,1001 to 5000 Employees,"Chicago, IL",Real Estate,4.1,4.0,4.3,3.7,4.1,4.1,4.0,See All 686 Reviews,N/A,N/A
Carlisle Companies,10000+ Employees,"Scottsdale, AZ",Chemical Manufacturing,4.1,4.2,4.0,3.6,3.4,3.7,3.7,See All 133 Reviews,"Commercial manufacturing group Carlisle Companies is nothing if not diverse. Through dozens of subsidiaries, the company makes an array of products including roofing materials, specialty wheels and tires, food service equipment, and wire and cable assemblies for aerospace and industrial clients. Representing about half of the group's sales, the construction materials segment makes rubber roofing systems as well as rigid foam insulation, waterproofing, and protective coatings. Its next-largest segment, transportation products, makes tires, wheels, and power transmission belts. Carlisle has manufacturing and distribution facilities (and sells its products) worlwide, but the US accounts for around 90% of sales.",N/A
Brookhaven National Laboratory,1001 to 5000 Employees,"Upton, NY",Federal Agencies,4.1,5.0,3.6,4.2,3.4,3.6,3.7,See All 228 Reviews,"Brookhaven National Laboratory delivers discovery science and transformative technology to power and secure the nation’s future. Primarily supported by the U.S. Department of Energy’s (DOE) Office of Science, Brookhaven is a multidisciplinary laboratory with seven Nobel Prize-winning discoveries, 36 R&D 100 Awards, and more than 70 years of pioneering research. Our 2,500-plus staff members lead and support diverse research teams that address the DOE mission. Brookhaven’s highest-level priorities are nuclear science, energy science, data science, particle physics, accelerator science & technology, quantitative plant science, and quantum information science.",N/A
Lam Research,10000+ Employees,"Fremont, CA",Electrical & Electronic Manufacturing,4.1,4.0,4.1,3.6,3.7,4.1,3.8,See All 992 Reviews,"Success Starts Here:

As a trusted, collaborative partner to the world’s leading semiconductor companies, Lam Research (NASDAQ:LRCX) is a fundamental enabler of the silicon roadmap. In fact, today, nearly every advanced chip is built with Lam technology. Our innovative wafer fabrication equipment and services allow chipmakers to build smaller, faster, and better performing electronic devices. We combine superior systems engineering, technology leadership, a strong values-based culture, and unwavering commitment to customer success to accelerate innovation, enabling our customers to shape the future.",N/A
Radian Group,1001 to 5000 Employees,"Philadelphia, PA",Insurance Carriers,4.1,4.1,4.1,4.3,3.4,4.3,3.6,See All 120 Reviews,"Radian is helping to ensure the American dream of homeownership in even bigger and better ways with industry-leading mortgage insurance and a comprehensive suite of mortgage, risk, real estate, and title services.

We are powered by technology, informed by data and driven to deliver new levels of service and innovation to our customers across the residential mortgage and real estate spectrum.

Learn more about Radian and career opportunities at Radian.com.",Mission: We help promote and preserve the tradition of homeownership while protecting lenders from default-related losses on residential first mortgages. We also facilitate the sale of low-downpayment mortgages in the secondary market. Our commitment to homeownership is built on a foundation of evaluating credit risk; we help clients and investors expertly and prudently manage risk in any market condition.
"Aruba Networks
Part of Hewlett Packard Enterprise | HPE",5001 to 10000 Employees,"Santa Clara, CA",Enterprise Software & Network Solutions,4.1,4.3,4.1,4.1,3.6,3.8,3.7,See All 454 Reviews,"AT ARUBA, A HEWLETT PACKARD ENTERPRISE COMPANY, WE BELIEVE THAT THE MOST DYNAMIC EXPERIENCES HAPPEN AT THE EDGE.

But what is the Edge? There are many answers. It’s the workplace. It’s a school. It’s a hospital. It’s your home. In short, the Edge is any environment where data is generated by users, devices, and things. And the organizations that successfully harness that data, are the ones that win. They can uncover valuable insights. They can deliver new services. They can delight their customers and produce better outcomes. Our mission at Aruba is to help customers capitalize on these opportunities. We accomplish this with secure edge-to-cloud solutions that make things simpler, faster, and more automated for IT — solutions that enable organizations to harness the data they need to succeed.",N/A
"Land O'Lakes
Hiring Surge",5001 to 10000 Employees,"Arden Hills, MN",Food & Beverage Manufacturing,4.1,3.7,4.1,3.8,3.7,4.1,4.0,See All 414 Reviews,"A career at Land O’Lakes means working at the heart of the dynamic agriculture and food industries—and helping to solve some of the world’s greatest food challenges. If you know us as “the butter company,” you may be surprised to discover that we’re behind many trusted brands, including Purina®, WinField™ United, Kozy Shack®, Vermont Creamery®, and Philia™, among others. We’re #212 on the Fortune 500 list, with 8,000+ employees doing business in all 50 U.S. states and 50 countries around the world.

From crop inputs that grow into the grain that animals eat, to a final product on a store shelf, Land O’Lakes has a farmer-to-fork view. Pair this with our farmer ownership, and we're uniquely qualified to fulfill our purpose of Feeding Human Progress around the world, while always delivering on our responsibility to our owners. Just as we’ve been doing for nearly 100 years.

Explore a career with Land O’Lakes, and discover why Forbes, Indeed, the Human Rights Campaign Foundation and many others have placed us on their best places to work lists.",N/A
Lincoln Property Company,5001 to 10000 Employees,"Dallas, TX",Real Estate,4.1,4.0,4.1,3.7,3.8,3.9,4.1,See All 614 Reviews,"Lincoln Property Company is one of the largest diversified real estate firms in the US. The company began by building garden apartments in the Southwest, then expanded into commercial and retail projects. It owns, leases, and manages over 500 residential communities consisting of more than 204,000 units throughout the US. Its commercial division provides third-party management and leasing services for office, industrial, retail, and mixed-use properties. Also, one of the largest developers and managers of military housing, Lincoln has arrangements with the US Army, Navy, and Marines through our Lincoln Military Housing division.","Mission: Our mission is to be a company for people, a company about people. We strive:

To provide our residents with superior service for a comfortable and convenient lifestyle.
To provide our employees with strong roots and bright futures.
To provide our business partners with the resources and support for success."
Equity Residential,1001 to 5000 Employees,"Chicago, IL",Real Estate,4.1,4.0,4.3,3.7,4.1,4.1,4.0,See All 686 Reviews,N/A,N/A
Ball Corporation,10000+ Employees,"Broomfield, CO",Aerospace & Defense,4.1,3.9,3.8,3.4,3.4,4.2,3.6,See All 399 Reviews,"The well-rounded Ball Corporation pitches packaging to companies producing food, beverage, and household goods. Food and beverage packaging includes steel cans and aluminum slugs. Ball's packaging revenue derives primarily from long-term contracts with a relatively few customers, such as SABMiller and bottlers of Pepsi-Cola and Coca-Cola brands in Argentina, Brazil, China, Europe, and North America. Ball Aerospace & Technologies manufactures an array of defense systems, from remote-sensing satellites to telescopes, surveillance, and antenna and video devices, as well as provides systems engineering services. The Department of Defense, NASA, and their prime contractors, represent 90% of this segment's sales.",N/A
Carlisle Companies,10000+ Employees,"Scottsdale, AZ",Chemical Manufacturing,4.1,4.2,4.0,3.6,3.4,3.7,3.7,See All 133 Reviews,"Commercial manufacturing group Carlisle Companies is nothing if not diverse. Through dozens of subsidiaries, the company makes an array of products including roofing materials, specialty wheels and tires, food service equipment, and wire and cable assemblies for aerospace and industrial clients. Representing about half of the group's sales, the construction materials segment makes rubber roofing systems as well as rigid foam insulation, waterproofing, and protective coatings. Its next-largest segment, transportation products, makes tires, wheels, and power transmission belts. Carlisle has manufacturing and distribution facilities (and sells its products) worlwide, but the US accounts for around 90% of sales.",N/A
Brookhaven National Laboratory,1001 to 5000 Employees,"Upton, NY",Federal Agencies,4.1,5.0,3.6,4.2,3.4,3.6,3.7,See All 228 Reviews,"Brookhaven National Laboratory delivers discovery science and transformative technology to power and secure the nation’s future. Primarily supported by the U.S. Department of Energy’s (DOE) Office of Science, Brookhaven is a multidisciplinary laboratory with seven Nobel Prize-winning discoveries, 36 R&D 100 Awards, and more than 70 years of pioneering research. Our 2,500-plus staff members lead and support diverse research teams that address the DOE mission. Brookhaven’s highest-level priorities are nuclear science, energy science, data science, particle physics, accelerator science & technology, quantitative plant science, and quantum information science.",N/A
Chobani,1001 to 5000 Employees,"Norwich, NY",Food & Beverage Manufacturing,4.1,4.4,4.5,4.1,4.1,4.3,3.9,See All 152 Reviews,"After moving to New York from his native Turkey, Chobani’s founder and CEO Hamdi Ulukaya found that in America, yogurt just wasn’t as delicious and widely available as it was back home. He believed everyone deserved better options, so he set about making delicious, nutritious, natural and accessible Greek yogurt right here in the United States.

But it’s always been about more than yogurt. At Chobani, the most important thing we make is a difference. As a food-focused wellness company, our vision for our communities and our world is one where universal wellness happens sooner.","Mission: “Better food for more people.” It’s a simple precept, but one that drives Chobani forward every day. From that first revived yogurt factory in New Berlin, New York, to a gleaming state-of-the-art facility in Twin Falls, Idaho, to an international foothold in Dandenong, Australia and beyond – in the few short years since its debut, Chobani has climbed to the top of the yogurt category and turned Greek yogurt into a household staple."
Google,10000+ Employees,"Mountain View, CA",Internet,4.5,4.4,4.4,4.3,4.1,4.5,4.3,"See All 18,365 Reviews","Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards.

Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit careers.google.com.",N/A
Microsoft,10000+ Employees,"Redmond, WA",Computer Hardware & Software,4.4,4.4,4.3,4.1,4.0,4.1,4.1,"See All 29,391 Reviews","Our drive to change the world unites us!

Microsoft is the ideal place for people who have passion for their work and the desire to make an impact—in their careers, in the community and on the world. Microsoft is a unique company; and not just within the tech industry. Here, smart people thrive on their own terms and push their intelligence to its limit. The variety of job opportunities and career advancement at Microsoft is incredible and empowers you to constantly challenge yourself and chart your own course.",N/A
Apple,10000+ Employees,"Cupertino, CA",Computer Hardware & Software,4.3,4.4,4.3,3.7,3.7,4.3,3.8,"See All 20,848 Reviews","We’re a diverse collective of thinkers and doers, continually reimagining what’s possible to help us all do what we love in new ways. The people who work here have reinvented entire industries with the Mac, iPhone, iPad, and Apple Watch, as well as with services, including Apple TV, the App Store, Apple Music, and Apple Pay. And the same innovation that goes into our products also applies to our practices — strengthening our commitment to leave the world better than we found it.

Every new product we invent, service we create, or store we open is the result of people working together to make each other’s ideas stronger. That happens here because every one of us strives toward a common goal — creating the best customer experiences. So bring your passion, courage, and original thinking and get ready to share it. This is where your work can make a difference in people’s lives. Including your own.",N/A
Cisco Systems,10000+ Employees,"San Jose, CA",Computer Hardware & Software,4.2,4.3,4.3,4.2,3.8,4.1,3.9,"See All 21,804 Reviews","#WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference. Here’s how we do it.

We embrace digital, and help our customers implement change in their digital businesses. Some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. And a security company. A blockchain company. An AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do – you can’t put us in a box!

But “Digital Transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)

So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Passion for technology and world changing? Be you, with us!","Mission: Cisco wants you to bring your uniqueness, join teams to solve challenges, and work together to get results. Be you, with us! #WeAreCisco!

Day to day, we focus on the give and take. We give our best, we give our egos a break and we give of ourselves (because giving back is built into our DNA.) We take accountability, we take bold steps, and we take difference to heart. Because without diversity of thought and a commitment to equality for all, there is no moving forward."
US Air Force,10000+ Employees,"Washington, DC",Federal Agencies,4.2,4.2,4.0,3.3,3.4,4.3,4.2,"See All 16,601 Reviews","The mission of the US Department of the Air Force is to fly, fight, and win -- in air, space, and cyberspace. Along with the Army, Navy, and Marine Corps, the US Air Force is a major military branch of the US Department of Defense responsible for defending the US and its interests through aerial, space, and cyber warfare. The agency includes more than a dozen major commands, including the Air Force Reserve and Air National Guard. It also consists of field operating agencies and direct reporting units, which are typically assigned to specialized missions. It has more than 150,000 civilian employees and 330,000 active duty personnel, some of whom are deployed in Afghanistan, Iraq, and the Asia/Pacific region.",N/A
Capital One,10000+ Employees,"Mc Lean, VA",Banks & Credit Unions,4.1,4.2,4.1,4.1,3.6,4.2,3.7,"See All 9,224 Reviews","Capital One is where professional achievement meets personal satisfaction. Here, every day is another chance to do meaningful work and disrupt an entire industry in positive ways—while getting the opportunities, support and benefits you need.

Compassionate and curious. Inspirational and energized. That’s #LifeAtCapitalOne. Discover it for yourself today.","Mission: Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, sexual orientation, gender identity, protected veteran status, disability or other protected status."
Qualcomm,10000+ Employees,"San Diego, CA",Computer Hardware & Software,4.1,3.9,3.8,3.4,3.6,4.1,4.0,"See All 6,804 Reviews","We’re looking for inventive minds to help fuel what’s next in 5G.

Qualcomm is the wireless technology innovator and the company of inventors that unlocked 5G. We’re ushering in an age of rapid acceleration in wireless connectivity that’s transforming entire industries and enriching lives on a global scale. From smartphones to smart homes, mobile PCs to automotive, gaming to XR/VR/AR, and audio to factories of the future, 5G may be the most important technological development of the 21 st century — and Qualcomm is leading the way.

But this is just the beginning. It takes brilliant minds with diverse skills, backgrounds, and cultures to transform 5G’s potential into world-changing technologies and products. This is the Invention Age — and this is where you come in.",N/A
Intel Corporation,10000+ Employees,"Santa Clara, CA",Computer Hardware & Software,4.1,4.4,4.1,4.0,3.5,4.0,3.9,"See All 17,700 Reviews","Intel’s mission is to shape the future of technology to help create a better future for the entire world. By pushing forward in fields like AI, analytics and cloud-to-edge technology, Intel’s work is at the heart of countless innovations. From major breakthroughs like self-driving cars and rebuilding the coral reefs, to things that make everyday life better like blockbuster effects and improved shopping experiences — they’re all powered by Intel technology. With a career at Intel, you have the opportunity to help make the future more wonderful for everyone.

Join us.",N/A
Bank of America,10000+ Employees,"Charlotte, NC",Banks & Credit Unions,4.0,4.3,4.0,3.8,3.5,4.0,3.8,"See All 26,093 Reviews","Bank of America is one of the world's largest financial institutions, serving individuals, small- and middle-market businesses and large corporations with a full range of banking, investing, asset management and other financial and risk management products and services. The company serves approximately 56 million U.S. consumer and small business relationships. It is among the world's leading wealth management companies and is a global leader in corporate and investment banking and trading.",N/A
Accenture,10000+ Employees,"Dublin, Ireland",Consulting,4.0,4.2,3.9,3.4,3.5,3.9,3.9,"See All 73,984 Reviews","Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 500,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.",N/A
West Virginia University,5001 to 10000 Employees,"Morgantown, WV",Colleges & Universities,4.1,3.8,3.9,3.9,3.7,3.5,3.9,See All 657 Reviews,"West Virginia University is a family of unique campuses united by a single mission: to deliver a quality education that will change lives. From the groundbreaking research of our flagship in Morgantown to the student-centered hub of Potomac State College in Keyser and the STEM-intensive programs at WVU Tech in Beckley — we are leveraging our talents and resources to create a better future for West Virginia and the world.

As a land-grant institution, the contributions of our employees directly impacts the 1.8 million people of the state every day. Our campus touches each corner of West Virginia, with 518 buildings on 15,880 acres, Extension Service offices in all 55 counties, 10 experimental farms and 4 forests. We are the social and economic engine of West Virginia and the driving force behind change in the state.

WVU has received several employment and outreach awards, including a 2017 Military Friendly Employer designation and 2017 North American Candidate Experience Award.","Mission: As a land-grant institution, the faculty, staff and students at West Virginia University commit to creating a diverse and inclusive culture that advances education, healthcare and prosperity for all by providing access and opportunity; by advancing high-impact research; and by leading transformation in West Virginia and the world through local, state and global engagement."
Guggenheim Partners,1001 to 5000 Employees,"Chicago, IL",Investment Banking & Asset Management,4.1,4.6,4.0,3.5,4.0,4.4,4.1,See All 338 Reviews,N/A,N/A
Hensel Phelps,1001 to 5000 Employees,"Greeley, CO",Construction,4.1,4.2,4.2,2.9,3.9,4.4,4.2,See All 495 Reviews,"We construct great buildings and our people are our greatest assets; empowered to make decisions and trained to make the right ones. Our people embody the characteristics of drive and conscientiousness and have a strong desire to learn and take on new challenges. Employees share in the ownership of the company – and the company’s success! Our employee-owners also enjoy a wide range of benefits, including fully paid health insurance, vacation time, as well as a work environment that fosters community both inside and outside the company.","Mission: Plan. Build. Manage. From planning and design, to construction, and facility management, we work to solve our clients’ challenges from start to finish, and beyond. Our clients, both domestic and international, have entrusted us with a tremendous range of landmark projects, in nearly every market sector."
CCC Information Services,1001 to 5000 Employees,"Chicago, IL",Enterprise Software & Network Solutions,4.1,4.7,4.0,4.0,4.0,4.0,3.7,See All 289 Reviews,"At CCC, we're all about connectedness - from our people to our products. Our team is truly reshaping the auto and casualty insurance, auto manufacturer, collision repair, and parts industries. We're setting the bar in these industries for AI-powered data insights, machine learning, IoT, and telematics.","Mission: At CCC, we're all about connectedness - from our people to our products. Our team is truly reshaping the auto and casualty insurance, auto manufacturer, collision repair, and parts industries. We're setting the bar in these industries for AI-powered data insights, machine learning, IoT, and telematics.

With 20+ years of consecutive growth, we still operate with the energy and hyper-scale trajectory of a startup. Our explosive growth landed us #17 on the Built In Chicago's list of Chicago's Top 100 Tech Companies back in 2017. In 2018, our people and culture earned us recognition as a Top-Rated Workplace by Indeed and one of America's Best-Mid-Size Employers by Forbes. We're continuing that trend in 2019. Built In Chicago and Austin ranked CCC as two of the Best Places To Work in 2019 and Forbes recognized us as one of America's Best-Mid-Size Employers for the second consecutive year."
Xilinx,5001 to 10000 Employees,"San Jose, CA",Computer Hardware & Software,4.1,4.2,3.9,3.7,3.6,3.9,3.7,See All 925 Reviews,N/A,N/A
Clark Construction Group,1001 to 5000 Employees,"Bethesda, MD",Construction,4.1,3.1,4.0,3.1,3.8,3.8,4.2,See All 394 Reviews,"Founded in 1906, Clark Construction Group is one of the nation’s most experienced and respected providers of construction services. Clark is consistently ranked among the nation’s leading general contractors, performing more than $5 billion worth of work each year.

Headquartered in Bethesda, Maryland, Clark has offices strategically positioned throughout the United States to serve the needs of our clients.",N/A
Allan Myers,1001 to 5000 Employees,"Worcester, PA",Construction,4.1,3.0,4.0,3.7,3.6,4.2,3.9,See All 111 Reviews,"Our Company Does Work That Matters
Allan Myers is the largest heavy civil construction and materials production contractor in the mid-Atlantic. We build infrastructure: the highways and bridges that connect cities and towns, the public water and wastewater systems that provide clean water to your home and keep our streams clean. We take pride in meeting the highest quality standards because it ensures our work will have a long-lasting positive impact on the community.

Our Family is Strong and Growing
We employ more than 2,100 men and women. Our reputation for “Better, Faster, Safe” performance continues to bring us tremendous success. To keep up with rising demand for our products and services, we need to hire many more hard-working, ambitious people to fill hourly and salaried positions. Join our elite team, learn and grow with us, and we will provide a pathway to the American Dream for you and your family.

Your Future is a Career Not a Job
As a family-owned company, we attract the best workers in the industry because we treat every person as a family member. That means we practice care and concern for one another’s safety and well-being. We pay well and provide generous benefits. We offer extensive training and promote from within. If you have the drive, we will help you build a career in the thriving construction industry and reach your full potential.",N/A
CapTech,1001 to 5000 Employees,"Richmond, VA",IT Services,4.1,3.9,4.2,4.1,3.9,3.9,4.0,See All 240 Reviews,"CapTech is a team of master builders, creators, and problem solvers who bring ingenuity and innovation to clients—transforming how technology, data, and systems can grow efficient, successful businesses.
Across industries and business goals, we fuse technical depth and analytical prowess with creative savvy to move clients forward. As perceptive partners, our consultants find inspiration in the unknown and enjoy getting our hands dirty solving clients’ myriad of challenges. Turning ideas into action, we create outcomes that exceed the expected — which is one of the reasons we’re among an elite group of organizations that have appeared the most on the Inc 500/1000.",N/A
Taylor Morrison,1001 to 5000 Employees,"Scottsdale, AZ",Construction,4.1,4.0,4.3,4.1,4.0,4.0,3.9,See All 486 Reviews,"Taylor Morrison Home Corporation (NYSE: TMHC) is a leading national homebuilder and developer that was recently recognized as America's Most Trusted™ Home Builder for 2016 by Lifestory Research. Based in Scottsdale, Arizona we operate under two well-established brands, Taylor Morrison and Darling Homes. We serve a wide array of consumer groups from coast to coast, including first-time, move-up, luxury, active lifestyle and 55 plus buyers. In Texas, Darling Homes builds communities with a focus on individuality and custom detail while delivering on the Taylor Morrison standard of excellence.

For more information about Taylor Morrison&reg; and Darling Homes&reg;, please visit www.taylormorrison.com or www.darlinghomes.com.","Mission: To facilitate and support the creation of innovative communities and homes that are of higher quality and better value than its competitors while remaining more keenly attuned to buyer interests and needs, all of which generates unparalleled levels of customer satisfaction. Through the development and nurturing of its team members, the company empowers each team member to act as if the financial success and ethical foundations of the company rested solely on his or her shoulders."
