NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
Alto Pharmacy,501 to 1000 Employees,"San Francisco, CA",Health Care Services & Hospitals,3.8,3.5,4.1,3.8,3.4,3.6,3.5,See All 88 Reviews,"Alto is a telehealth pharmacy focused on helping people live healthier by making the prescription experience easier, more supportive, and more affordable. We’re transforming a $500 billion industry by reinventing what a pharmacy can do, for both patients and providers—from hand-delivering medications for free to offering on-call help by text or chat. Over one million deliveries, over a thousand five-star Yelp reviews, and an NPS score of +86 later, we’re proud to say we’ve built a pharmacy that people truly love.",N/A
Momentum Solar,501 to 1000 Employees,"South Plainfield, NJ",Energy,3.8,4.5,3.9,3.5,3.9,3.9,4.0,See All 333 Reviews,"Momentum Solar&nbsp;is a premier residential solar provider with offices throughout the U.S. Founded in 2009, Momentum has grown exponentially over the past decade. We implement the entire solar process to ensure a seamless transition to renewable energy.

We bring clean, affordable energy to qualified homeowners by handling the entire process from solar enrollment through customized system design, permitting, engineering, installation, and activation of each system.",N/A
Carta,501 to 1000 Employees,"San Francisco, CA",Venture Capital & Private Equity,3.8,4.1,4.0,3.9,3.6,3.8,3.8,See All 122 Reviews,"At Carta we create owners and make private markets liquid.

We live in a world where some people live on the equity stack and enjoy exponential wealth growth and preferential tax treatment; others live on the debt stack and may work their entire lives for a company and retire only with the cash they’ve managed to save from their paychecks. Our contribution to solving the wealth inequality problem is moving people from the debt stack (payroll) to the equity stack. By making it as easy to issue equity to employees as it is to put them on payroll, we can create more owners.

At Carta, we are helpful, transparent, fair, and kind. We are relentless executors, unconventional thinkers, and masters of our craft.

To learn more, here is what one of our investors wrote about leading our Series F.

Come join us in our mission to create more owners! https://carta.com/careers",N/A
"Reebok
Part of adidas",501 to 1000 Employees,"Boston, MA",Consumer Products Manufacturing,3.8,3.8,3.9,4.0,2.9,3.3,2.9,See All 549 Reviews,"Boston is the Headquarter of Reebok and we have a deep fitness heritage and the mission to design and create the best gear and experiences for the sport of fitness and for fitness athletes around the globe. One brand unified under one logo – the Vector! And we now sport the largest color, animated sign in Boston.

Additional Resources:
Career Page: reebok.com/careers
Brand Page: https://www.adidas-group.com/en/brands/reebok/
New Stream: https://news.reebok.com/global","Mission: At Reebok, our mission is to be the Best Fitness Brand in the World. We live at the intersection of fitness and fashion; our product is a reflection of that connection. We know greatness doesn’t come from standing still and we have a long history of pushing boundaries and being daring in everything we do.

As we’ve transitioned from a traditional sports brand to a brand focused on fitness, we have come to understand one universal truth: That living an active life enables people to be their best selves – physically, mentally and socially.

At Reebok, we believe that through sport, we have the power to change lives. And our sport is fitness."
Invenergy,501 to 1000 Employees,"Chicago, IL",Energy,3.8,3.9,3.9,3.2,3.6,3.5,4.1,See All 115 Reviews,N/A,N/A
USTA,501 to 1000 Employees,"White Plains, NY",Sports & Recreation,3.8,4.5,3.9,4.0,3.5,3.7,3.3,See All 196 Reviews,"You might say this sports group makes quite a racquet on the court. The United States Tennis Association (USTA) serves as the governing body for the sport of tennis in the US. It sets the rules of play and develops and promotes the sport at the local and professional levels. USTA also owns and operates the US Open, the annual Grand Slam event held at Arthur Ashe Stadium in Flushing Meadows, New York. In addition, the not-for-profit organization selects players to compete in such tournaments as the Davis Cup, the Fed Cup, and the Olympics. Founded in 1881 as the United States National Lawn Tennis Association, the USTA has grown to more than 700,000 members from all age and skill levels.",N/A
Datasite,501 to 1000 Employees,"Minneapolis, MN",Enterprise Software & Network Solutions,3.8,3.9,3.7,3.6,3.5,3.8,3.6,See All 431 Reviews,"Datasite is a leading global SaaS provider for participants in the M&A lifecycle. The company’s flagship platform, Datasite, powers secure, intelligent due diligence and enterprise collaboration for thousands of deals in more than 170 countries.

In 2018, Datasite completed its transformation from a 50-year old financial print company to a leading M&A SaaS technology company.

Today, with 25 locations across 13 countries, Datasite is perfectly positioned to help its clients in the M&A space, starting with due diligence and moving across the M&A life cycle.",N/A
"Amobee
Hiring Surge
Part of Singtel",501 to 1000 Employees,"Redwood City, CA",Advertising & Marketing,3.8,4.1,3.9,3.9,3.4,4.0,3.5,See All 296 Reviews,"The world’s leading independent advertising platform, Amobee empowers brands, agencies and broadcasters with advertising solutions for the converging world. Amobee’s platform provides end-to-end campaign planning, management and optimization across TV, digital and social media. Through the application of prescriptive AI, proprietary data and advanced analytics, advertisers can now seamlessly orchestrate the consumer journey across converged media and all devices, and eliminate the media overlap and waste which come from traditional media silos.

Amobee is a wholly owned subsidiary of Singtel, one of the largest communications technology companies in the world, which reaches more than 675 million mobile subscribers. The company operates across North America, Europe, Middle East, Asia and Australia.",N/A
Intouch Solutions,501 to 1000 Employees,"Overland Park, KS",Advertising & Marketing,3.8,4.1,3.8,3.2,3.3,3.9,3.5,See All 220 Reviews,"We understand you. Now you should know us.

At Intouch Solutions, we know pharma marketing isn't easy. But after more than a decade of hard work in this and similarly regulated industries, we think we understand that better than most. We have a pretty good idea of what it takes to connect your customers to your brand.

The question is, what — aside from our sparkling personality — do we bring to the table? How about:
»20+ years of pharma experience
» A variety of integrated products and services
» Industry expertise and leadership

You can't think 'outside the box' until you know what's going on inside the box.

Our Kansas City, Chicago, New York City, and London professionals take pride in working closely with each client in order to meet the needs of their brands, and we’re successful because we get results. Our clients turn to us because they know they’ll receive high-quality, cost-effective solutions to their marketing and technical challenges.",N/A
"Ameripark
Part of Citizens Parking",501 to 1000 Employees,"Marietta, GA",Parking Lots & Garages,3.8,4.6,3.6,3.8,3.5,2.8,3.0,See All 143 Reviews,"AmeriPark is a member of the industry's most diverse family of parking brands. Organized in 2013, Citizens Parking is the leader in Branded Parking Services, with 5 brands, 8,000 associates and 1,200 locations. The company has harnessed the power of our brands, leveraging a collaborative culture to seize and capitalize on parking’s greatest opportunities.

The AmeriPark brand has been expanding its award-winning customer service platform across the country for over 30 years combining creativity, operational excellence and financial discipline. Today AmeriPark proudly operates more than 250 properties in over 20 states and territories.","Mission: PASSION & INSPIRATION

What we do is more than a job, it’s our passion. We empower each other. We inspire our clients. We encourage our community.

INTERGRITY & TRUST

We conduct ourselves in a way that is honorable, commendable and true. We have the courage and willingness to “do the right thing.”

SERVICE EXCELLENCE

Service Excellence is more than what we provide, it’s how we think and act. We deliver what we promise and go beyond what is expected."
Verisign,501 to 1000 Employees,"Reston, VA",IT Services,3.8,3.4,3.3,4.1,3.1,4.3,3.2,See All 370 Reviews,"Verisign, a global provider of domain name registry services and internet infrastructure, enables internet navigation for many of the world’s most recognized domain names. Verisign enables the security, stability, and resiliency of key internet infrastructure and services, including providing root zone maintainer services, operating two of the 13 global internet root servers, and providing registration services and authoritative resolution for the .com and .net top-level domains, which support the majority of global e-commerce. To learn more about what it means to be Powered by Verisign, please visit Verisign.com.","Mission: For more than 21 years, Verisign has maintained 100 percent operational accuracy and stability for .com and .net, managing and protecting the DNS infrastructure for over 157.4 million .com and .net domain names and processing more than 192 billion query transactions daily-keeping the world connected online, seamlessly and securely. Verisign is experienced in and provides support for both IPv6 and DNSSEC."
Ampersand,501 to 1000 Employees,"New York, NY",Advertising & Marketing,3.8,3.3,4.0,4.4,3.5,3.6,3.3,See All 147 Reviews,"Ampersand is an audience-first, multiscreen TV platform, with advanced measurement. They represent the largest source of combined linear and streaming TV inventory, including over 60% of all addressable TV households in the US. With STB viewing insights from nearly 40 million households, Ampersand offers advertisers a more efficient way to target and measure TV audiences at scale. They’re owned by three of the largest cable operators in the US: Charter Communications Inc., Comcast Corporation, and Cox Communications. For more information, please visit Ampersand at www.ampersand.tv.",N/A
"Plex Systems, Inc.",501 to 1000 Employees,"Troy, MI",Computer Hardware & Software,3.8,4.5,4.0,4.3,3.5,3.9,3.5,See All 167 Reviews,"About Plex Systems

Plex Systems, Inc.® delivers the first smart manufacturing platform that empowers the world’s leading innovators to make awesome products. Plex gives process and discrete manufacturers the ability to connect, automate, track and analyze every aspect of their business—from the shop floor to the top floor —to drive business transformation. Built in the cloud, the Plex Smart Manufacturing Platform includes MES, ERP, supply chain management, Industrial IoT, and analytics to connect people, systems, machines, and supply chains, enabling them to lead with precision, efficiency and agility in an ever-changing market. Learn more at www.plex.com.",N/A
Vivial,501 to 1000 Employees,"Dayton, OH",Advertising & Marketing,3.8,2.6,3.8,3.9,3.7,3.6,3.4,See All 208 Reviews,"Vivial is a marketing technology company that offers a full range of tools to help businesses connect with customers. We help build meaningful connections, with solutions ranging from content marketing to text messaging, SEO to social media management and more.

We make it simple and straightforward to find, reach and build loyalty among customers. With easy-to-use tools all in one place, Vivial simplifies the way businesses manage content, reach customers and track results.

Our on-demand support team works with businesses every step of the way to help connect them to customers and offer ongoing support.

Our powerful analytics provide the tools and expertise to drill down to a macro and granular level by leveraging consumer behavior data, using location-based service and segmenting audiences by key mobile demographic areas.","Mission: Vivial is in the connections business — connecting companies to customers, people to products.

We bring together multiple components of ad tech into one seamless experience. With easy-to-use customer engagement tools accessible on our software-as-a-service platform, Vivial helps businesses reach customers quickly and easily, and increase return on investment with actionable consumer insights."
Chicago Marketing,501 to 1000 Employees,"Downers Grove, IL",Advertising & Marketing,3.8,3.8,4.0,3.4,3.9,3.7,4.0,See All 219 Reviews,"Chicago Marketing is a Privately owned Marketing and Brand Management Firm. Specializing in Brand Awareness, Retail Sales, and Customer Acquisition.",N/A
Campbell Ewald,501 to 1000 Employees,"Detroit, MI",Advertising & Marketing,3.8,4.7,3.8,3.6,3.1,2.9,3.6,See All 194 Reviews,"About Campbell Ewald
Campbell Ewald is a full service, fully integrated marketing communications agency providing both traditional and specialized capabilities including advertising; insights and strategic planning; integrated content strategy and development; digital; social, DM/CRM, retail and experiential marketing; and media planning and buying. With offices in Detroit, New York, Los Angeles and San Antonio, Campbell Ewald is part of the Interpublic Group (NYSE: IPG) and is known for creating powerful ideas for clients including Atkins Nutritionals, Country Inns & Suites By Carlson, Covered California, De’Longhi, Detroit Lions, Edward Jones, Empire State Development, Energy Upgrade California, Henry Ford Health System, Kaiser Permanente, MilkPEP, OnStar, Snuggle, Travelocity, USAA, the United States Navy and Valero Energy Corporation.",N/A
Mint Dentistry,501 to 1000 Employees,"Dallas, TX",Health Care Services & Hospitals,3.8,3.6,3.7,3.5,3.6,3.7,3.8,See All 268 Reviews,"MINT dentistry is a fast-growing organization of talented professionals operating luxury dental boutiques in the Dallas/Fort Worth and Houston metro areas, and we are committed to changing the world of dentistry with the audacious belief that the patient should, and can, actually get excited about their next dental appointment. Anchored by a five-star service-oriented staff offering endless amenities and the latest in dental technology, MINT dentistry has every aspect of providing the ultimate patient experience perfected to an art. Anyone capable enough and blessed to be a part of this organization exemplifies servant-leadership and relentlessly strives to make every patient and coworker smile at a better day.",N/A
Leukemia & Lymphoma Society,501 to 1000 Employees,"Rye Brook, NY",Health Fundraising Organizations,3.8,2.9,3.8,3.5,3.3,3.4,3.2,See All 508 Reviews,"The Leukemia & Lymphoma Society (LLS) is the largest voluntary health organization dedicated to funding research, finding cures and ensuring access to treatments for blood cancer patients.

Since 1949 LLS has invested more than $1 Billion in cancer research funding and been on the forefront of blood cancer advances such as chemotherapies and stem cell transplantation leading the way to the targeted therapies and immunotherapies that are saving thousands of lives today.","Mission: The mission of The Leukemia & Lymphoma Society (LLS) is: Cure leukemia, lymphoma, Hodgkin's disease and myeloma, and improve the quality of life of patients and their families.

LLS exists to find cures and ensure access to treatments for blood cancer patients. We are the voice for all blood cancer patients and we work to ensure access to treatments for all blood cancer patients."
Nystrom and Associates,501 to 1000 Employees,"Minneapolis, MN",Health Care Services & Hospitals,3.8,4.7,3.8,3.9,3.7,3.4,3.9,See All 153 Reviews,N/A,N/A
Pratt Institute,501 to 1000 Employees,"Brooklyn, NY",Colleges & Universities,3.8,2.6,3.2,3.4,2.9,2.6,2.6,See All 181 Reviews,"Founded in 1887, Pratt Institute is a global leader in higher education dedicated to preparing its 4,600 undergraduate and graduate students for successful careers in art, design, architecture, information and library science, and liberal arts and sciences. Located in a cultural hub with historic campuses in Brooklyn and Manhattan, as well as a campus in Utica, New York (PrattMWP College of Art and Design), Pratt has an esteemed faculty of accomplished professionals and scholars who challenge their talented students to transform their passion into meaningful expression.","Mission: The mission of Pratt Institute is to educate artists and creative professionals to be responsible contributors to society. Pratt seeks to instill in all graduates aesthetic judgment, professional knowledge, collaborative skills, and technical expertise. With a firm grounding in the liberal arts and sciences, a Pratt education blends theory with creative application in preparing graduates to become leaders in their professions."
Douglas Emmett,501 to 1000 Employees,"Santa Monica, CA",Real Estate,3.8,4.1,3.8,3.7,3.7,3.5,4.0,See All 212 Reviews,"Douglas Emmett is a New York Stock Exchange listed company (ticker symbol “DEI”). We own and operate approximately 18.4 million square feet of Class A office space and 4,069 apartment units within the premier coastal submarkets of Los Angeles and Honolulu. We rely on a focused business strategy that we developed over the last four decades:",N/A
Rural Sourcing,501 to 1000 Employees,"Atlanta, GA",Computer Hardware & Software,3.8,4.5,3.9,4.1,3.7,3.0,3.7,See All 124 Reviews,"Imagine a company that offers the opportunity to work for Fortune 500 and 1000 companies without having to leave your hometown. In turn, allowing companies the opportunity to reduce risk to their investments. Rural Sourcing seeks to “Change the Experience” of IT outsourcing for our clients, colleagues, and communities.","Mission: Rural Sourcing provides US-based, remote IT outsourcing services in the areas of application development, application management, quality assurance and business intelligence & analytics. Our clients benefit from the latest technologies because of the underlying belief in continuous improvement."
PFM,501 to 1000 Employees,"Philadelphia, PA",Investment Banking & Asset Management,3.8,4.6,4.1,3.9,3.7,3.8,3.8,See All 137 Reviews,"PFM's first office opened in Philadelphia in 1975 with a staff of five. Thanks to an unwavering commitment to outstanding service, PFM has grown into one of the nation’s leading independent municipal finance advisors.

The PFM Group currently employs more than 600 professionals in 40 locations nationwide. Public Financial Management, Inc. is consistently among the top-ranked independent financial advisory firms in the nation, according to Thomson-Reuters.

Headquartered in Harrisburg, PA, PFM Asset Management LLC (PFMAM) is also part of the PFM Group of companies. For the period ending December 31, 2016, PFM had $112.2 billion in total assets, including $70.9 billion in discretionary assets under management and $41.3 billion in non-discretionary assets under advisement. PFMAM’s clients are state and local governments, non-profits, pension funds, and similar institutional investors. The PFM Group of companies also provides strategic consulting and pension advisory consulting services.",N/A
ZAGG,501 to 1000 Employees,"Midvale, UT",Consumer Products Manufacturing,3.8,4.5,3.9,3.6,3.5,4.2,3.2,See All 156 Reviews,"Since 2005, ZAGG has been protecting and enhancing your favorite gadgets. From our first InvisibleShield to our latest advances in audio, protection, power, and customization - our goal is to make your life easier and the life of your gadgets longer as we're at the top of the gadget industry.

At ZAGG, we strive to deliver products known for their smart designs and creative product solutions. We embrace challenges and refuse to be deterred by obstacles. We aspire to create value for our customers, business partners and investors. ZAGG brands (ZAGG, mophie, InvisibleShield, BRAVEN, Halo, Gear4 and IFROGZ) is the biggest company you've yet to hear of but will love to work at!

Together, the ZAGG family continue to share our love of gadgets with the world. In fact, the industry has come to equate us with quality and customer assurance. Simply stated, when you buy a ZAGG Brands product, you know you are getting the best.","Mission: ZAGG Cultural Beliefs®

Be Brave
I respectfully listen, speak candidly, consistently exchange feedback and communicate broadly.

Be Accountable
I see it, own it, solve it, and do it.

Be Better
I relentlessly pursue opportunities to improve.

Reach Out
I reach across all boundaries to collaborate & create alignment.

Take Charge
I make decisions, take the necessary risks and act with No Fear of failure.

Zoom
I learn fast, move fast, and deliver!"
SupplyHouse.com,501 to 1000 Employees,"Melville, NY",Other Retail Stores,3.8,3.5,4.0,3.9,3.7,3.7,3.4,See All 64 Reviews,"A leading online distributor of plumbing, heating, and HVAC supplies since 2004, SupplyHouse.com is a successful and rapidly-growing e-commerce company. With our headquarters in Melville, NY and locations in Columbus, OH; Cranbury, NJ; and Reno, NV, we offer quality products from top manufacturers at the lowest prices possible.

Our growing team of over 500 diverse and self-motivated individuals strives to innovate every day. At SupplyHouse.com, we pride ourselves on fostering a dynamic culture, where we listen to all ideas.

All SupplyHouse.com employees, regardless of team or location, work together to serve our customers. Five core values form the basis for our unique culture, and impact every decision we make:

1. Generosity
2. Respect
3. Innovation
4. Teamwork
5. GRIT",N/A
Khoros,501 to 1000 Employees,"Austin, TX",Enterprise Software & Network Solutions,3.8,4.1,4.1,4.2,3.5,3.9,3.6,See All 259 Reviews,"Built from Spredfast + Lithium, Khoros prides itself on a culture where every employee is valued and has the opportunity to learn and grow with the organization. We hire for potential and value employees looking to grow and promote within the organisation. Local flavor at a global scale - that's Khoros.",N/A
Nystrom and Associates,501 to 1000 Employees,"Minneapolis, MN",Health Care Services & Hospitals,3.8,4.7,3.8,3.9,3.7,3.4,3.9,See All 153 Reviews,N/A,N/A
Global Healthcare Exchange,501 to 1000 Employees,"Louisville, CO",Enterprise Software & Network Solutions,3.7,4.4,4.0,3.9,3.4,3.4,3.1,See All 144 Reviews,"GHX is a healthcare business and data automation company, empowering healthcare organizations to enable better patient care and maximize industry savings using our world class cloud-based supply chain technology exchange platform, solutions, analytics and services. We bring together healthcare providers, and manufacturers and distributors in North America — and Europe — who rely on smart, secure healthcare-focused technology and comprehensive data to automate their business processes and make more informed decisions.

It is our passion and vision for an optimized healthcare supply chain, helping organizations reduce the cost of doing business, paving the way to delivering patient care more effectively. Together we take more than a billion dollars out of the cost of delivering healthcare every year.

GHX is privately owned and employs over 700 people worldwide. Our corporate headquarters is in Louisville, Colorado, with additional offices in Atlanta, Omaha, Chicago, and Europe.",N/A
"FREIGHTQUOTE
Acquired by C.H. Robinson",501 to 1000 Employees,"Kansas City, MO",Transportation Management,3.7,3.7,3.4,3.9,3.3,3.4,3.3,See All 256 Reviews,N/A,N/A
George P. Johnson,501 to 1000 Employees,"Auburn Hills, MI",Advertising & Marketing,3.8,3.4,3.7,3.3,3.2,3.4,3.3,See All 290 Reviews,N/A,N/A
Riveron,501 to 1000 Employees,"Dallas, TX",Consulting,3.7,3.4,3.7,3.7,3.4,3.6,3.8,See All 121 Reviews,"Riveron is a business advisory firm specializing in accounting, finance, and operations. We partner with our clients to successfully prepare for and execute change across the entire transaction and business lifecycle. Our unique combination of consulting, public accounting and corporate experience allows us to offer an unprecedented level of understanding and results.

Founded in 2006 and headquartered in Dallas, Texas, Riveron has grown into markets across the country.",N/A
Summit Funding,501 to 1000 Employees,"Sacramento, CA",Lending,3.7,3.7,3.9,3.7,3.7,3.5,3.7,See All 150 Reviews,"Summit Funding, Inc. is more than just a mortgage company. We are a group of individuals with a common goal to be our best and encourage all others around us to do the same. Armed with our yes you can mindset, we empower our partners, clients, and employees to achieve new heights both in our industry and beyond. Since founding Summit Funding in 1995, Todd Scrima has built the company to what it is today, a Top 35 Mortgage Lender nationwide with over 80 locations and over 250 loan originators.","Mission: We’re on a mission to provide a better experience for those looking to achieve their homeownership goals, from purchasing, refinancing, and everything in between. At Summit, the customer genuinely comes first. Each of our home loan experts dedicates themselves to this mission by providing quality mortgage services, developing deeper personal relationships, and attaining real results. We know we are part of something greater than ourselves and that’s what makes Summit Funding unique in a crowded marketplace."
MobileIron,501 to 1000 Employees,"Mountain View, CA",Enterprise Software & Network Solutions,3.7,4.0,3.7,3.9,3.4,3.8,3.5,See All 304 Reviews,"Our mobile-centric, zero trust approach validates the device, establishes user context, checks app authorization, verifies the network, and detects and remediates threats before granting secure access to a device or user. This goes beyond identity management and gateway approaches that have limited capabilities to establish device posture and app authorization.",N/A
CEI,501 to 1000 Employees,"Pittsburgh, PA",IT Services,3.7,2.2,3.1,3.4,3.0,3.1,3.5,See All 116 Reviews,"In today’s technology-driven world, the mandate of transformation represents both challenges and opportunities. CEI enables clients to harness innovation to gain competitive advantage and achieve meaningful results. We offer end-to-end services that can be tailored to the unique needs of each client. We are grounded in core values, dedicated to quality and eager to apply our experience and talent to help our clients succeed. With expertise in both legacy and emerging technology areas, we are ready to consult, build, manage and staff in critical areas to propel business forward. We not only visualize the future at the intersection of business and technology for our clients – we can help deliver it.

For more information, visit us at www.ceiamerica.com.","Mission: Our mission at CEI is to be the trusted technology partner of choice for our customers, consistently delivering quality solutions with exceptional customer service. Through this same level of trust and commitment, we build win-win relationships with our partners and vendors. For our employees, we constantly strive to provide an honest, creative, enjoyable and rewarding environment for them to build and grow their careers."
"Autism Spectrum Therapies
Part of LEARN Behavioral",501 to 1000 Employees,"Burbank, CA",Health Care Services & Hospitals,3.7,3.9,3.7,3.1,3.5,3.1,3.5,See All 245 Reviews,"Founded in 2001, AST is one of the leading providers of Applied Behavior Analysis in the country. Led by a talented team of clinicians, AST utilizes evidence based practices with a family focused approach to ensure the best possible results. A career with AST means you will truly make a difference by helping children learn the skills needed to grow and become independent, while providing parents the training and resources essential to facilitating their success.",N/A
Ramsey Solutions,501 to 1000 Employees,"Franklin, TN",Publishing,3.7,3.4,3.7,4.1,3.5,3.3,3.7,See All 166 Reviews,"Ramsey Solutions is committed to helping people regain control of their money, build wealth, grow their leadership skills, and enhance their lives through personal development. The company’s success is defined by the number of people whose lives are changed by a message of hope. Through a variety of mediums including live events, publishing, nationally syndicated radio shows and columns, Ramsey Solutions uses common sense education to empower people to win at life and money. Millions of families have graduated from Financial Peace University classes across the country, and Ramsey Solutions’ world-class speakers have brought vision, inspiration, and encouragement to more than a million more. Voted among Nashville’s best places to work 11 times, Ramsey Solutions employs more than 900 team members and is dedicated to doing work that matters.",N/A
"Dahill
Part of Xerox",501 to 1000 Employees,"San Antonio, TX",Consulting,3.7,2.4,3.6,3.7,3.4,3.5,3.4,See All 178 Reviews,"Dahill is a Texas born and grown document management and managed services solutions provider headquartered in San Antonio. Dahill has been dedicated to the local community and its employees since 1987.

Dahill represents the best of both worlds when it comes to your business solutions. - The national resources and strength of a Global company and the agility and leadership of a locally managed services and support team. Stocking our own inventory, parts and supplies, Dahill continues to sell outstanding printing equipment, software products and IT managed services across Texas and New Mexico.",N/A
Toppers Pizza,501 to 1000 Employees,"Whitewater, WI",Fast-Food & Quick-Service Restaurants,3.7,4.0,3.6,3.3,3.4,2.7,3.0,See All 162 Reviews,"We are known in the pizza business as one of the leaders in the exploding better-pizza category. Headquartered in Wisconsin, we currently have 69 stores in 13 states.

Customers can either order in the restaurant or they order online and get their hot food delivered in about 25 minutes!

Capitalizing on the booming better pizza category and fueled by the passion of Founder and President Scott Gittrich and a team of experienced industry veterans, Toppers Pizza has formulated the perfect recipe to appeal to pizza enthusiasts and savvy investors. Our brand has doubled in size over the last three years and completely sold out three states based on growth spurred by both existing franchisees and established multi-unit operators.

So if you’re passionate about the customer experience and are a like-minded person that fits with our core values, we want you.","Mission: To be the best pizza company in the WORLD by KILLING IT on every DETAIL of the Customer experience.

Some might say we do this by sticking to a set of Core Values. At Toppers, it’s just who we are. We:

LIVE WITH INTEGRITY
HAVE FUN
BUILD SOMETHING SPECIAL
BRING IT WITH PASSION
GIVE CUSTOMERS WHAT THEY WANT

Our belief in doing pizza right—respecting pizza—has been central to Toppers since before we even opened our doors."
Wise Men Consultants,501 to 1000 Employees,"Houston, TX",IT Services,3.7,4.3,3.5,3.4,3.6,3.5,3.5,See All 96 Reviews,"Established in 1997, Wise Men is an IT Solutions provider with offices in USA and India. Wise Men is a CMMI Level-3 Certified, Women and Minority Owned company with consultants deployed globally. Wise Men has been providing skilled IT resources to our Clients as well as best in class service to our customers. Our clients include several Global 1000 companies who enjoy our high-quality services at competitive prices.

Our Service Offerings include SAP, Remote Infrastructure Management, Middleware, Web development, SalesForce, Cyber Security, RPA, AI and ML. We help our clients with Staff Augmentation Services.

Some of the industry verticals we focus on are Energy, Utilities, Oil and Gas, Pharma, and Logistics to name a few.

Our Partnerships:
• SAP Silver Partner and Value Added Reseller (VAR)
• Microsoft
• Blue Prism, UiPath and Automation Anywhere",N/A
Smarsh,501 to 1000 Employees,"Portland, OR",Computer Hardware & Software,3.7,4.5,4.0,3.6,3.7,4.1,3.9,See All 132 Reviews,"Smarsh is the recognized global leader in electronic communications archiving solutions for regulated organizations. The Smarsh Connected Suite provides innovative capture, archiving, e-discovery, and supervision solutions across the industry’s widest breadth of communication channels.

Scalable for organizations of all sizes, the Smarsh platform provides customers with compliance built on confidence. It enables them to strategically future-proof as new communication channels are adopted, and to realize more insight and value from the data in their archive. Customers strengthen their compliance and e-discovery initiatives and benefit from the productive use of email, social media, mobile/text messaging, instant messaging and collaboration, web and voice channels.

Smarsh serves a global client base that spans the top banks in North America and Europe, along with leading brokerage firms, insurers, and registered investment advisors. Smarsh also enables federal and state government agencies to meet their public records and e-discovery requirements. For more information, visit www.smarsh.com/careers.",N/A
"ConstructConnect
Part of Roper Technologies",501 to 1000 Employees,"Cincinnati, OH",Computer Hardware & Software,3.7,4.1,3.9,3.9,3.5,3.8,3.5,See All 151 Reviews,"ConstructConnect is a single platform that brings general contractors, subcontractors, and building product manufacturers together with the most complete, accurate, and actionable construction data. At ConstructConnect, everything we do is focused on making it easier for the construction industry to collaborate and connect with one another, and with the information they need to succeed. We are the ONE place where people connect and confidentially evaluate, choose, and prepare projects before they build.","Mission: We seek out talented, authentic people with unique perspectives to drive synergy and success. As a ConstructConnect partner, we focus on your career, social connection, and well-being because we believe your success is our success. We invite you to see why ConstructConnect is the ONE place for you."
"Miles Technologies (New Jersey)
Hiring Surge",501 to 1000 Employees,"Lumberton, NJ",IT Services,3.7,3.8,3.8,3.4,3.7,3.0,3.6,See All 99 Reviews,"Miles Technologies is a different kind of technology company. We provide IT services, software development, digital marketing, and website and graphic design to businesses using cost-effective and comprehensive solutions. Since our founding in 1997, it’s been our goal to provide highly customized and groundbreaking solutions to our customers’ biggest technology challenges. While we provide solutions in different areas, we all work together seamlessly to create technology plans that transcend traditional boundaries. We believe in helping people accomplish more: our customers, our vendors, and our employees.","Mission: To provide highly customized, groundbreaking technology solutions that further our customers' business goals and objectives. To be elemental in the ""Idea Cycle"" – from Vision, to Design, to Development, to Implementation. To be responsive. To ""Get It Done."" To experience continued growth and profitability while providing rewarding and forward thinking careers."
Butterfly Effects,501 to 1000 Employees,"Deerfield Beach, FL",Health Care Services & Hospitals,3.7,4.1,3.9,3.8,3.6,3.1,3.5,See All 166 Reviews,"Butterfly Effects provides Applied Behavior Analysis therapy to clients affected by Autism Spectrum Disorder. With over ten years of experience, we recognize that the client / family experience and the team member experience are equally important. To that end, we are focused on our common purpose of delivering a collaborative environment that promotes meaningful learning opportunities and experiences through individualized ABA therapy, for clients and their circle of support.",N/A
Arch Telecom,501 to 1000 Employees,"Anaheim, CA",Consumer Electronics & Appliances Stores,3.7,3.7,3.6,3.4,3.6,3.7,3.8,See All 172 Reviews,"Arch Telecom is a national T-Mobile Retailer with retail stores nationwide. Since 1993, we been providing superior service and quality wireless products featuring the latest in technology.

Our purpose is to be the premier wireless retailer by providing an unparalleled customer experience from a knowledgeable, passionate, and caring team. We continuously example our company core values which are people first, display integrity, lead the way, embrace change and last but certainly not least ONE TEAM, ONE VISION.

At Arch, ""family"" is at the root of our company culture. Our goal is for our team members to come to work excited each day because we are One Team-One Vision and your individual success leads our company's success.",N/A
