NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
Lockton Companies,5001 to 10000 Employees,"Kansas City, MO",Insurance Agencies & Brokerages,4.0,3.6,4.1,3.8,3.7,3.8,3.9,See All 781 Reviews,"Lockton is a global professional services firm with 7,000 Associates who advise clients on protecting their people, property and reputations. Lockton has grown to become the world’s largest privately held, independent insurance broker by helping clients achieve their business objectives.

Lockton offers risk management, commercial property/casualty insurance, surety bonds, merger and acquisition support, retirement services, and employee benefit consulting services. It has more than 52,000 clients in construction, energy, healthcare, entertainment, hospitality, manufacturing, retail, and transportation, among others.

The firm operates globally with 30+ offices in the US and another 60+ offices in Latin America, Asia, Australia, Europe, Africa, and the Middle East. Lockton was founded in 1966 by Jack Lockton, the late brother of chairman David Lockton. It is owned by company executives.","Mission: Lockton's Purpose: To help make our clients' businesses better.

Lockton's Mission: To be the worldwide value and service leader in insurance brokerage, employee benefits, risk management, and retirement services.

Lockton's Goal: To be the best place to do business and to build a career."
Home Care Assistance,5001 to 10000 Employees,"San Francisco, CA",Health Care Services & Hospitals,4.0,4.2,3.8,3.7,3.6,3.3,3.6,See All 288 Reviews,"Home Care Assistance is one of the largest and fastest growing home care companies in the world, with almost 200 locations and over 8,000 employees across the United States, Canada and Australia. Every year, we help more than 30,000 families navigate their in-home care needs, and we are a trusted partner to thousands of healthcare professionals, fiduciaries, hospitals and residential facilities. Home Care Assistance has been dubbed 'the home care company with a Silicon Valley soul' and has been recognized for our award-winning healthy longevity book series, groundbreaking cognitive therapeutics program and innovative consumer education campaigns. Headquartered in San Francisco, Home Care Assistance is constantly seeking dedicated professionals who are passionate about the company's mission to change the way the world ages.","Mission: Our mission at Home Care Assistance is to change the way the world ages.
We provide older adults with quality care that enables them to live happier, healthier lives at home. Our services are distinguished by the caliber of our caregivers, the responsiveness of our staff and our expertise in home care. We embrace a positive, balanced approach to aging centered on the evolving needs of older adults."
Valet Living,5001 to 10000 Employees,"Tampa, FL",Real Estate,4.0,4.2,3.9,4.0,3.8,3.5,3.5,See All 404 Reviews,"Valet Living is the only nationally-recognized full-service amenities provider to the multifamily housing industry, performing more than 340 million events annually across 1.6 million apartment homes and 40 states. Through its portfolio of both business to business and resident facing amenities, Valet Living is also the only company in the multifamily industry to combine doorstep waste and recycling collection with both sustainability-related and premium home-related services. Valet Living has been setting the standard for residential living since 1995 and is a now portfolio company of the Private Equity Group of GI Partners.",N/A
Detroit,5001 to 10000 Employees,"Redford, MI",Transportation Equipment Manufacturing,4.0,3.4,4.1,4.1,3.4,4.0,3.6,See All 107 Reviews,"Detroit Diesel Corporation (DDC) says keep on truckin' -- it will continue to make a full lineup of engines. DDC sells its heavy-duty, diesel engines and hybrid line to the commercial truck market. It offers 190 to 560 horsepower engines for vocational and on-highway customers. The Series 60, a heavy-duty diesel engine with electronic controls, is its #1 seller. DDC has built more than 5 million engines since 1938; more than 1 million power trucks worldwide. DDC also remanufactures two- and four-cycle engines. It services its engines through a network of some 800 outlets in North America. Most sales are made directly to truck makers in the US. Detroit Diesel is a brand affiliate of Daimler Trucks North America.",N/A
Quiksilver,5001 to 10000 Employees,"Huntington Beach, CA","Department, Clothing, & Shoe Stores",4.0,4.8,4.0,3.3,3.1,3.0,2.8,See All 359 Reviews,"Quiksilver Inc., is a diversified company that designs, produces and distributes branded apparel, footwear, accessories and related products. Its products are sold in a range of distribution channels, including surf shops, skate shops, snow shops, its concept stores, other specialty stores.

The Company’s brands; Quiksilver, Roxy and DC are focused on different sports within the outdoor market.

The Quiksilver brand represents the boardriding lifestyle, which includes not only surfing, but also skateboarding and snowboarding. It includes shirts, walkshorts, t-shirts, fleece, pants, jackets, footwear, wetsuits, watches, eyewear and other accessories.

The Roxy brand is for young women and also include girls, with the Teenie Wahine and Roxy Girl brands, and infants. Roxy includes a range of sportswear, swimwear, footwear, backpacks, snowboards and other accessories.

The DC brand specializes in performance skate shoes, snowboard boots, sandals and apparel for both young men and juniors.",N/A
Siemens PLM Software,5001 to 10000 Employees,"Plano, TX",Computer Hardware & Software,4.0,4.0,3.9,4.3,3.4,3.7,3.5,See All 939 Reviews,"Siemens Product Lifecycle Management (PLM) Software helps manufacturers ready product ideas for market faster than this little piggy. PLM, a category of design and collaboration software, automates the product development process from concept and design to prototype and production. Customers worldwide use Siemens PLM Software, including many of the world's largest automakers, which were among the first manufacturers to adopt PLM. Its six product lines are also used by the aerospace, consumer products, electronics, energy, high-tech, and industrial manufacturing industries. Formerly UGS PLM Software, the company is a subsidiary of the Siemens Industry division.","Mission: Driven by a deep understanding of what it takes to deliver successful products, Siemens PLM Software partners with our customers to provide industry software solutions that help companies everywhere achieve sustainable competitive advantage by making real the innovations that matter."
Quiksilver,5001 to 10000 Employees,"Huntington Beach, CA","Department, Clothing, & Shoe Stores",4.0,4.8,4.0,3.3,3.1,3.0,2.8,See All 359 Reviews,"Quiksilver Inc., is a diversified company that designs, produces and distributes branded apparel, footwear, accessories and related products. Its products are sold in a range of distribution channels, including surf shops, skate shops, snow shops, its concept stores, other specialty stores.

The Company’s brands; Quiksilver, Roxy and DC are focused on different sports within the outdoor market.

The Quiksilver brand represents the boardriding lifestyle, which includes not only surfing, but also skateboarding and snowboarding. It includes shirts, walkshorts, t-shirts, fleece, pants, jackets, footwear, wetsuits, watches, eyewear and other accessories.

The Roxy brand is for young women and also include girls, with the Teenie Wahine and Roxy Girl brands, and infants. Roxy includes a range of sportswear, swimwear, footwear, backpacks, snowboards and other accessories.

The DC brand specializes in performance skate shoes, snowboard boots, sandals and apparel for both young men and juniors.",N/A
"CHEP
Part of Brambles",5001 to 10000 Employees,"Sydney, Australia",Logistics & Supply Chain,4.0,4.1,3.8,3.9,3.3,3.9,3.6,See All 515 Reviews,"As a Brambles company, CHEP helps move more goods to more people, in more places than any other organisation on earth. Our 330 million pallets, crates and containers are continuously in motion, forming the invisible backbone of the global supply chain and the world’s biggest brands trust us to help them transport their goods more efficiently, sustainably and safely.

As pioneers of the sharing economy, Brambles created one of the world's most sustainable logistics businesses through the share and reuse of its platforms under a model known as ‘pooling’. Brambles primarily serves the fast-moving consumer goods (e.g. dry food, grocery, and health and personal care), fresh produce, beverage, retail and general manufacturing industries. The Group employs 12,000 people and operates in over 60 countries with its largest operations in North America and Western Europe.","Mission: Improving the supply chain is a never-ending quest shared by companies around the globe.

Our platforms and solutions enable profitability and sustainability without having to compromise one for the other. We manage, maintain, transport and supply more than 350 million platforms that are shared and reused by growers, manufacturers, distributors and retailers."
"itelligence
Part of NTT DATA",5001 to 10000 Employees,"Bielefeld, Germany",IT Services,4.0,4.0,4.0,3.6,3.6,3.7,3.9,See All 299 Reviews,"itelligence provides information technology services related primarily to enterprise resource planning (ERP) software from SAP. The company specializes in consulting with businesses to determine their software needs, as well as customizing, implementing, and supporting products such as BusinessObjects across a client's network. It also offers broader systems integration and network design services. itelligence serves customers in such industries as agriculture, automotive, consumer products, industrial machinery, and chemicals. Clients have included Cintas and Johnsonville Sausage. itelligence, Inc. is the US arm of Germany-based itelligence AG which operates throughout Europe from about 30 offices in 14 countries.",N/A
Saint Louis University,5001 to 10000 Employees,"Saint Louis, MO",Colleges & Universities,4.0,4.0,3.9,3.9,3.3,3.5,3.5,See All 496 Reviews,"Founded in 1818, Saint Louis University is one of the nation’s oldest and most prestigious Catholic institutions. Rooted in Jesuit values and its pioneering history as the first university west of the Mississippi River, SLU offers nearly 13,000 students a rigorous, transformative education of the whole person. At the core of the University’s diverse community of scholars is SLU’s service-focused mission, which challenges and prepares students to make the world a better, more just place. For more information, visit www.slu.edu.

SLUCare Physician Group is the academic medical practice of Saint Louis University, with more than 500 health care providers and 1,200 staff members in hospitals and medical offices throughout the St. Louis region. SLUCare physicians are among the most highly trained in their fields — more than 50 specialties in all — and are national and international experts, renowned for research and innovations in medicine. For more information, visit www.slucare.edu.",N/A
Baptist Health South Florida,5001 to 10000 Employees,"South Miami, FL",Health Care Services & Hospitals,4.0,4.2,3.9,3.8,3.3,3.7,3.8,See All 659 Reviews,"With more than a million patient visits every year, we receive rave reviews from the people we serve. In fact, patients and their families from around the world travel to Miami for our medical expertise. We are proud of our team: 14,000 employees and 2,000 physicians in virtually all specialties — many with national and international reputations. All of this and more makes us South Florida’s world-class healthcare organization. Our People Make the Difference Our success comes from a culture of quality and dedication that is instilled into every member of the Baptist Health family. It is because of their generosity, compassion and commitment to clinical and service excellence that we have a reputation for quality.","Mission: The mission of Baptist Health is to improve the health and well-being of individuals, and to promote the sanctity and preservation of life, in the communities we serve. Baptist Health is a faith-based organization guided by the spirit of Jesus Christ and the Judeo-Christian ethic. We are committed to maintaining the highest standards of clinical and service excellence, rooted in the utmost integrity and moral practice."
North Memorial Health,5001 to 10000 Employees,"Minneapolis, MN",Health Care Services & Hospitals,4.0,4.4,3.5,3.5,3.2,4.1,3.8,See All 186 Reviews,"North Memorial Health is a leader in delivering advanced medical care, primary, urgent care, and specialty services in Minnesota.

North Memorial Health Hospital: A Level I Trauma Center offering highly-skilled teams and cutting edge technology. High standards for care extends throughout our services including cancer, heart and stroke care, orthopedics and women and children’s services.

North Memorial Health Ambulance is accredited by the Commission on Accreditation of Ambulance Services (CAAS), and provides the majority of ambulance and emergency transportation for the Twin Cities metro and areas greater Minnesota and western Wisconsin.

North Memorial Health Air Care provides emergency and critical care transportation throughout Minnesota and into neighboring states.

North Memorial Health Primary Care, Urgent Care Clinics and Urgency Centers comprise a close-to-home network of providers to care for families in the Twin Cities metro, extending to rural areas.",N/A
Dot Foods,5001 to 10000 Employees,"Mount Sterling, IL",Wholesale,4.0,4.1,4.2,3.7,3.9,3.9,3.9,See All 175 Reviews,"Owned and operated by the Tracy family since 1960, Dot Foods is the largest food industry redistributor in North America.

We carry 127,000 products from 930 manufacturers and deliver them in LTL (less-than-truckload) quantities to distributors in all 50 states and over 35 countries. This business model creates a win-win situation for everyone in the food supply chain.


Robert Tracy founded Dot Foods with the support of his wife Dorothy in 1960. RT and Dorothy knew if their new company was going to be a success, it would have to be built on a strong foundation. So they instilled a set of values within Dot that has never wavered in 50 years. Today, the trucks in the Dot Transportation fleet bear our brand promise: Trusted values. Innovative solutions. Shared growth. It reminds our employees what we expect of them, and what our business partners can expect from us.",N/A
United Space Alliance,5001 to 10000 Employees,"Houston, TX",Commercial Equipment Repair & Maintenance,4.0,N/A,4.0,4.1,3.4,3.8,3.2,See All 229 Reviews,"United Space Alliance (USA) is a space-race heavyweight; the Houston-based prime contractor runs NASA's 173,000 pound Shuttles -- Discovery, Atlantis, and Endeavour. USA, a joint venture between Lockheed Martin and Boeing, was established in 1996 in response to NASA's move to consolidate multiple Space Shuttle contracts under a single entity. The company provides mission operations, astronaut and flight controller training, flight software development, Shuttle payload integration, and vehicle processing, launch, and recovery operations. It also leads training and operations planning for the International Space Station. USA serves the Johnson Space Center, Kennedy Space Center, and Marshall Space Flight Center.",N/A
North Memorial Health,5001 to 10000 Employees,"Minneapolis, MN",Health Care Services & Hospitals,4.0,4.4,3.5,3.5,3.2,4.1,3.8,See All 186 Reviews,"North Memorial Health is a leader in delivering advanced medical care, primary, urgent care, and specialty services in Minnesota.

North Memorial Health Hospital: A Level I Trauma Center offering highly-skilled teams and cutting edge technology. High standards for care extends throughout our services including cancer, heart and stroke care, orthopedics and women and children’s services.

North Memorial Health Ambulance is accredited by the Commission on Accreditation of Ambulance Services (CAAS), and provides the majority of ambulance and emergency transportation for the Twin Cities metro and areas greater Minnesota and western Wisconsin.

North Memorial Health Air Care provides emergency and critical care transportation throughout Minnesota and into neighboring states.

North Memorial Health Primary Care, Urgent Care Clinics and Urgency Centers comprise a close-to-home network of providers to care for families in the Twin Cities metro, extending to rural areas.",N/A
Hilton Grand Vacations,5001 to 10000 Employees,"Orlando, FL","Hotels, Motels, & Resorts",4.0,4.5,4.1,4.1,3.8,4.2,4.0,See All 726 Reviews,"Go further than you ever imagined with the leader in vacation ownership. Hilton Grand Vacations offers endless career opportunities in the most sought-after vacation destinations around the world.

We work in spectacular resort locations, enjoy distinctive benefits, and collaborate with Team Members who share a commitment to our values. If you are ready to be your best self while making unforgettable memories for our Club Member families, join our more than 8,500 Team Members today.",N/A
Children's Health,5001 to 10000 Employees,"Dallas, TX",Health Care Services & Hospitals,4.0,3.9,3.9,4.0,3.3,4.1,3.4,See All 454 Reviews,"For 100 years, the mission of Children’s Health℠ has been to make life better for children. Our beginnings in 1913 were humble, but our vision even then was big.

Today, our team takes great pride in being the eighth-largest pediatric health care provider in the country, and the only academically affiliated pediatric hospital in the area.","Mission: The mission of Children’s Health℠ has always been to make life better for children.

Throughout our history, whether treating common pediatric conditions or giving lifesaving care, the heart of Children’s Health is our people.

Our mission yesterday, today and tomorrow is to make life better for children. It’s a promise that we keep with no expiration date."
Senior Helpers,5001 to 10000 Employees,"Baltimore, MD",Health Care Services & Hospitals,4.0,4.2,3.8,3.8,3.6,3.0,3.7,See All 364 Reviews,"Senior Helpers specializes in providing professional in-home care for seniors and other adults who desire to maintain their independence. We provide our clients with companionship, personal care assistance, and social interaction to reduce isolation and improve the quality of their life.

Our Core Values are:
Integrity Without Compromise
Improving Quality of Life
Open and Effective Communication
Positive Attitude
Continuous Improvement
Embrace the Facts
Celebrate Life.

Our main focus is to provide truly outstanding service to our clients by hiring caregivers who have a positive approach about home care services. Senior Helpers employees can solve problems and keep a positive attitude on even a bad day.

We are a non-medical in-home care provider, providing caregivers to its clients so that they may maintain their independence, assisting them with household support and the activities of daily living. Services are available from as little as 1-hr per day to 24-hr care.","Mission: Senior Helpers mission is to ensure a better quality of life for our elderly clients and their families by providing dependable and affordable care. We are a trusted and respected organization that takes a responsible role in supporting our clients and their families, our employees, and our community."
Zebra Technologies,5001 to 10000 Employees,"Lincolnshire, IL",Computer Hardware & Software,4.0,4.2,3.9,3.7,3.5,4.0,3.5,See All 771 Reviews,"You may not always see Zebra, but Zebra solutions can be found working behind the scenes in many industries around the world. Ensuring every asset and worker on the edge is visible. Connecting them to the data they need. Guiding them with clear and accurate insights for the best next action. And optimizing workflows, operations, and decisions in real time for efficient, impactful results.

We empower the front line of business in retail/ecommerce, manufacturing, transportation and logistics, healthcare, public sector and other industries to achieve a performance edge.

With more than 10,000 partners across 100 countries, we provide better visibility through industry-tailored, end-to-end solutions that intelligently connect people, assets and data to help our customers make business-critical decisions.

Across the globe, where businesses and people find their edge, Zebra is there.","Mission: We recognize that we cannot solve every one of our customers’ challenges alone. Our vision hinges upon connecting a rich ecosystem of partnerships and technology platforms. In combination with our vertical market expertise and platform-based approach to innovation, our partnerships enable accelerated business opportunities and the creation of brand-new solutions in a dynamic market.&nbsp;

We derive power and opportunity from inclusive partnering: inventive solutions, diverse perspectives, transformative conversations, deeper specializations, a faster and wider exchange of ideas and data. These are the connections that bring out the best that each of us has to offer.&nbsp; Integration is streamlined, deployment complexities are minimized, and business transformation can continue unabated.

Together, Zebra, our technology partners, our channel partners and our customers’ partners help businesses transform operational data into a competitive advantage that optimizes workflows and delivers a performance edge that guides every worker to do their best work."
Plains All American Pipeline,5001 to 10000 Employees,"Houston, TX",Oil & Gas Services,4.0,3.4,4.0,4.1,3.9,4.3,3.5,See All 181 Reviews,"The term ""All American"" includes Canada for Plains All American Pipeline, which has pipeline operations in the US and north of the border. The master limited partnership is engaged in the transportation, storage, terminalling and marketing of crude oil, refined products, and LPG, and owns extensive gathering, terminal, and storage facilities in California, Louisiana, Oklahoma, Texas, and in Alberta and Saskatchewan. In 2016 Plains All American Pipeline owns 19,000 miles of gathering and mainline crude oil pipelines throughout the US and Canada, operated a fleet of 1000 trucks, 10,000 rail cars, 142 barges, and 64 transport tugs, and owned storage capacity of 135 million barrels. On average, Plains handles over 4 million barrels per day of crude oil and NGL on their pipelines. Plains also owns and operates approximately 97 Bcf of natural gas storage.",N/A
Mead Johnson,5001 to 10000 Employees,"Glenview, IL",Consumer Products Manufacturing,4.0,4.9,3.6,3.7,3.2,3.6,3.6,See All 319 Reviews,"For more than a century, Mead Johnson Nutrition has led the way in developing products designed to help meet the nutritional needs of infants and children. Today, that passion remains our primary pursuit.

Headquartered in Chicago, Illinois, MJN is the only global company focused primarily on pediatric nutrition. We operate in a growing and vital industry, bringing to market a broad portfolio of leading brands and more than 70 products, from infant formulas to growing-up milks.

Our team members – operating in more than 50 countries – adhere to a set of values that includes the passionate pursuit of continuous improvement; an uncompromising commitment to scientific rigor and quality; maintaining integrity in every relationship we create; and establishing an environment of openness, respect and high performance.

We are over 100 years old. Yet with every birth that takes place, our company – and the potential need for our products – begins anew.",N/A
Verisk Analytics,5001 to 10000 Employees,"Jersey City, NJ",Research & Development,4.0,4.2,3.9,4.0,3.4,3.4,3.6,See All 394 Reviews,"Verisk is a leading data analytics provider serving customers in property/casualty insurance, energy and specialized markets, and financial services. We’ve been delivering data, analytics, and decision support services to our customers for nearly 50 years. We’re a socially responsible global company operating in 30 countries around the world with businesses such as AIR Worldwide, ISO, Verisk Financial, Verisk Maplecroft, Wood Mackenzie, and Xactware.

In 2018, Forbes named Verisk to its World’s Best Employers list and its first-ever Best Employers for Women list. We also received the Great Place to Work® Certification for our outstanding workplace culture for the third year in a row.

Using advanced technologies to collect and analyze billions of records, Verisk draws on unique data assets and deep domain expertise to provide first-to-market innovations integrated into customer workflows. We offer predictive analytics and decision support solutions to customers in rating, underwriting, claims, catastrophe and weather risk, global risk analytics, natural resources intelligence, economic forecasting, and many other fields. To meet the needs of diverse customers, we employ an experienced staff of business and technical specialists, analysts, and certified professionals.

The Verisk Way: Everyone at Verisk—from our chief executive officer to our newest employee—is guided by The Verisk Way, a statement that reflects the company philosophy. The core of The Verisk Way is three simple but powerful statements that guide the way we work: Serve. Add Value. Innovate.

• Serve by anticipating the needs of our customers and colleagues and exceeding their expectations.
• Add Value by improving quality, productivity, and timeliness.
• Innovate by visualizing the future and being thought leaders.","Mission: Everyone at Verisk — from our chief executive officer to our newest employees — is guided by The Verisk Way™, a statement that reflects the company philosophy and offers guidelines on how we should act toward our customers and what we should expect of ourselves.

The core of The Verisk Way is three simple but powerful statements:
Serve.
Add Value.
Innovate."
University of Wyoming,5001 to 10000 Employees,"Laramie, WY",Colleges & Universities,4.0,3.5,3.9,4.0,3.7,3.7,3.7,See All 308 Reviews,"For folks who live in Wyoming, the University of Wyoming (UW) is it -- the only place offering baccalaureate and graduate degrees, as well as research and outreach services that stretch across the state. The main campus is in Laramie, but the school also has a campus in Casper, plus nine outreach education centers and 24 Cooperative Extension Service centers (located in each county and on the Wind River Reservation). Founded in 1887, UW has grown to serve more than 13,000 students with 180 programs of study and it still Wyoming's #1 institution for higher learning.",N/A
JPS Health Network,5001 to 10000 Employees,"Fort Worth, TX",Health Care Services & Hospitals,4.0,4.3,3.9,3.7,3.1,3.5,3.7,See All 351 Reviews,"JPS Health Network is a $950 million, tax-supported health care system for Tarrant County in North Texas. Anchored by a 579-bed acute care hospital, the network includes more than 46 community-based clinics, including 19 school-based clinics. John Peter Smith Hospital is home to Tarrant County's first and only Level 1 Trauma Center, its only psychiatric emergency services site and has the largest family medicine residency program in the nation. Our network employs more than 6,500 people.

For more information, visit www.jpshealthnet.org.
To apply for a job, visit jpshealthcareers.org.

Specialties:
Level I Trauma Center, Neonatal Intensive Care Unit, Behavioral Health Services, Cardiology, Oncology, Women's and Children's Services, Orthopedics and Sports Medicine, Community and School-Based Primary Care, HIV/AIDS Treatment Center, Correctional Health","Mission: Mission: Transforming healthcare delivery for the communities we serve.

Vision: To be a regional and national leader in: Improving the patient and family experience, Improving the quality and outcomes of population health, Improving access to care

Values: Trust, Mutual Respect, Excellence, Integrity, Accountability, Teamwork"
Bob's Discount Furniture,5001 to 10000 Employees,"Manchester, CT",Home Furniture & Housewares Stores,4.0,3.6,3.9,3.6,3.7,3.9,3.7,See All 567 Reviews,"Bob's Discount Furniture is an American everyday value furniture and retailer servicing 21 states across the US. Today, Bob’s has over 135 showrooms, a number that is rising as they continue to expand throughout the United States.

Since the company opened their doors in 1991, they’ve ensured that each and every customer is offered quality furniture at price that fits any budget. Every day, it’s employees foster a haggle-free environment by providing unprecedented honesty and integrity.

In addition to offering unbeatable value, the Bob’s team serves local communities across the US in a variety of philanthropic ways. The Bob’s team volunteers its leadership, time and various products and gift cards to countless meaningful causes and organizations. To continue increasing their community involvement, Bob’s started it’s own charitable foundation known as Bob’s Cares. Annually, Bob’s Discount Furniture and Bob’s Cares provide over $2.75 million in support to various charitable endeavors.",N/A
Compassus,5001 to 10000 Employees,"Brentwood, TN",Health Care Services & Hospitals,4.0,3.5,4.0,3.8,3.8,3.8,4.0,See All 398 Reviews,"Compassus is a post-acute care company profoundly advancing the well-being and honoring the dignity of those it serves, helping make the world a better place one family at a time. Based in Nashville, Tennessee, Compassus provides hospice, palliative and home health care services through a network of community-based programs with more than 159 locations serving patients and families in 29 states across the U.S. Hospice is Medicare’s original, proven managed care benefit. With more than 4,000 colleagues and a common culture based on three core values – compassion, integrity and excellence – Compassus is dedicated to leading the transformation of health care delivery by continuously and measurably improving the quality of person-centered, physician-driven, team-based care.

For more information visit compassus.com, follow the company on Facebook , Twitter and LinkedIn.","Mission: OUR HIGHER PURPOSE
Profoundly advancing the well-being and honoring the dignity of those we serve, helping make the world a better place - one family at a time.

OUR VISION
Compassus is leading the transformation of healthcare delivery: continuously and measurably improving the quality of person-centered, physician-driven, team-based care."
Software AG,5001 to 10000 Employees,"Darmstadt, Germany",Computer Hardware & Software,3.9,3.5,3.8,4.1,3.4,3.6,3.4,See All 785 Reviews,"What started as a start-up is now a successful global IT company! This actually makes Software AG older than Microsoft or SAP.

We owe this to six young employees from the Institute for Applied Information Processing (AIV) in Darmstadt, who founded Software AG in 1969 with a head full of ideas.
Back then and even now you won't find our name ""Software AG"" in any movie credits, on any plane, on any sweet or coffee cup.

But - our software however is everywhere; leading companies use our technology so that they can offer their customers a first-class service for their products.

Software AG
#BeYourBestYou",N/A
Akron Children's Hospital,5001 to 10000 Employees,"Akron, OH",Health Care Services & Hospitals,3.9,3.9,4.0,3.7,3.5,3.5,3.7,See All 160 Reviews,"Akron Children’s Hospital is ranked among the best pediatric hospitals by U.S. News & World Report, but it’s our compassionate approach to treatment that sets us apart. It’s creating special high-fives, thinking of new ways to spark a smile and working to get a giggle that brightens a room.

We are the largest pediatric healthcare system in Northern Ohio and one of the fastest growing in the country. Akron Children’s has two hospital campuses (Akron and Boardman, Ohio) and more than 60 primary, specialty and urgent care locations to ensure our patients and their families - regardless of where they live - have convenient access to the quality care for which we are known.

We collaborate with many community partners to bring our neonatal and pediatric expertise to patients in their healthcare facilities. Our home care and school health nurses treat kids right where and when the care is needed.

Visit us and see why Akron Children’s Hospital is more than just a place to work. It’s a family.","Mission: Our Mission:
Akron Children's Hospital is committed to remaining an independent, community-governed organization because we believe that this enables us to best achieve our mission and vision and preserve our unique culture. Akron Children's Hospital will be an innovative leader in improving child health and providing high-quality care.

Our Promises:
1. Treat every child as we would our own.
2. Treat others as they would like to be treated.
3. Turn no child away for any reason."
Thomas Jefferson University,5001 to 10000 Employees,"Philadelphia, PA",Colleges & Universities,3.9,3.5,3.7,3.6,3.2,3.4,3.4,See All 364 Reviews,"Thomas Jefferson University declares its graduates to be masters of health advancement. Its Jefferson Medical College has departments and clinics in surgery and specialized areas including obstetrics, neurology, and psychiatry. The Graduate Studies department offers programs in public health and biomedical studies. The College of Health Professions has programs in nursing, pharmacy, bioscience technologies, and counseling. Student enrollment is approximately 2,600. The university tests or treats 25,000 inpatients and more than 300,000 outpatients each year. Thomas Jefferson University was founded as Jefferson Medical College in 1824. Since then it has granted more than 27,000 medical degrees.",N/A
Haworth,5001 to 10000 Employees,"Holland, MI",Consumer Products Manufacturing,3.9,3.3,3.9,3.6,3.6,3.9,3.5,See All 313 Reviews,"Founded by G.W. Haworth in 1948, Haworth is a privately held, global leader in the contract furnishings industry. What began from humble roots — crafting wood furnishings in a Midwestern town on the shores of Lake Michigan — has evolved into a global company with a focus on Organic Workspace® that helps people perform their best.",N/A
UT Health San Antonio,5001 to 10000 Employees,"San Antonio, TX",Health Care Services & Hospitals,3.9,4.2,3.8,3.7,3.3,3.7,3.6,See All 320 Reviews,"UT Health San Antonio™, one of the country’s leading health sciences universities, is the leader in south/central Texas funding for the National Institutes of Health (NIH). The university’s schools of medicine, nursing, dentistry, health professions and graduate biomedical sciences have produced more than 33,000 alumni. The $806.6 million operating budget supports four campuses in San Antonio and Laredo, and is the primary driver of its community’s $37 billion biomedical and health care industry.

We serve patients in San Antonio and South Texas. Our health care professionals serve in more than 100 affiliated hospitals, clinics and health care facilities across San Antonio, Laredo and the Rio Grande Valley. More than 3,000 students, researchers and post-doctoral students from around the world come to the UT Health San Antonio to study, research and discover new breakthroughs.","Mission: The mission of UT Health San Antonio is to make lives better through excellence in education, research, health care and community engagement.

Our vision is to be a world-class academic health center transforming health and health care for a diverse society.

The purpose of UT Health San Antonio is to provide the best in health careers education, biomedical research, patient care and community service to San Antonio and the South Texas/Border Region. Through undergraduate, graduate and postgraduate programs, the faculty is committed to educating health professionals who will provide excellent patient care and research that can be applied to treat and prevent disease."
Akron Children's Hospital,5001 to 10000 Employees,"Akron, OH",Health Care Services & Hospitals,3.9,3.9,4.0,3.7,3.5,3.5,3.7,See All 160 Reviews,"Akron Children’s Hospital is ranked among the best pediatric hospitals by U.S. News & World Report, but it’s our compassionate approach to treatment that sets us apart. It’s creating special high-fives, thinking of new ways to spark a smile and working to get a giggle that brightens a room.

We are the largest pediatric healthcare system in Northern Ohio and one of the fastest growing in the country. Akron Children’s has two hospital campuses (Akron and Boardman, Ohio) and more than 60 primary, specialty and urgent care locations to ensure our patients and their families - regardless of where they live - have convenient access to the quality care for which we are known.

We collaborate with many community partners to bring our neonatal and pediatric expertise to patients in their healthcare facilities. Our home care and school health nurses treat kids right where and when the care is needed.

Visit us and see why Akron Children’s Hospital is more than just a place to work. It’s a family.","Mission: Our Mission:
Akron Children's Hospital is committed to remaining an independent, community-governed organization because we believe that this enables us to best achieve our mission and vision and preserve our unique culture. Akron Children's Hospital will be an innovative leader in improving child health and providing high-quality care.

Our Promises:
1. Treat every child as we would our own.
2. Treat others as they would like to be treated.
3. Turn no child away for any reason."
Thomas Jefferson University,5001 to 10000 Employees,"Philadelphia, PA",Colleges & Universities,3.9,3.5,3.7,3.6,3.2,3.4,3.4,See All 364 Reviews,"Thomas Jefferson University declares its graduates to be masters of health advancement. Its Jefferson Medical College has departments and clinics in surgery and specialized areas including obstetrics, neurology, and psychiatry. The Graduate Studies department offers programs in public health and biomedical studies. The College of Health Professions has programs in nursing, pharmacy, bioscience technologies, and counseling. Student enrollment is approximately 2,600. The university tests or treats 25,000 inpatients and more than 300,000 outpatients each year. Thomas Jefferson University was founded as Jefferson Medical College in 1824. Since then it has granted more than 27,000 medical degrees.",N/A
